tloss_a_step,tloss_step,w_accuracy_step,w_stability_step,epoch,trainer/global_step,tloss_s_step,_timestamp,_runtime,_step,tloss_a_epoch,tloss_s_epoch,tloss_epoch,w_accuracy_epoch,w_stability_epoch,sMAPE,RMSSC,RMSSE,sMAPC
,,,,62,5858,,1778812099.5803819,3261.295532887,179,0.5517779588699341,0.37991777062416077,0.5259990692138672,0.849999189376831,0.14999987185001373,,,,
0.5353714227676392,0.5106688141822815,0.8500000238418579,0.15000000596046448,63,5899,0.3706872761249542,1778812121.7194314,3283.434518332,180,,,,,,,,,
0.5470655560493469,0.522067666053772,0.8500000238418579,0.15000000596046448,63,5949,0.3804128170013428,1778812148.2218697,3309.936970703,181,,,,,,,,,
,,,,63,5951,,1778812151.1651804,3312.880308125,182,0.5428273677825928,0.372290700674057,0.5172470808029175,0.849999189376831,0.14999987185001373,,,,
0.5152236819267273,0.49154868721961975,0.8500000238418579,0.15000000596046448,64,5999,0.35739028453826904,1778812177.0741832,3338.789281809,183,,,,,,,,,
,,,,64,6044,,1778812202.8752217,3364.590451622,184,0.5319648385047913,0.3710354268550873,0.5078254342079163,0.849999189376831,0.14999987185001373,,,,
0.537401556968689,0.5135902166366577,0.8500000238418579,0.15000000596046448,65,6049,0.3786591589450836,1778812205.478952,3367.193976352,185,,,,,,,,,
0.4777653217315674,0.457486629486084,0.8500000238418579,0.15000000596046448,65,6099,0.34257394075393677,1778812232.6435013,3394.358584679,186,,,,,,,,,
,,,,65,6137,,1778812254.612165,3416.327987617,187,0.5338264107704163,0.3698015511035919,0.5092226266860962,0.849999189376831,0.14999987185001373,,,,
0.5431900024414062,0.5174456834793091,0.8500000238418579,0.15000000596046448,66,6149,0.371561199426651,1778812261.0988472,3422.813889863,188,,,,,,,,,
0.5321921110153198,0.5064396858215332,0.8500000238418579,0.15000000596046448,66,6199,0.3605089485645294,1778812287.9175808,3449.632623431,189,,,,,,,,,
,,,,66,6230,,1778812306.4583826,3468.17350454,190,0.5283164978027344,0.3678644299507141,0.5042486190795898,0.849999189376831,0.14999987185001373,,,,
0.5869208574295044,0.5599820613861084,0.8500000238418579,0.15000000596046448,67,6249,0.40732884407043457,1778812316.6088212,3478.324082657,191,,,,,,,,,
0.51801598072052,0.4914674758911133,0.8500000238418579,0.15000000596046448,67,6299,0.34102582931518555,1778812343.5066953,3505.221754036,192,,,,,,,,,
,,,,67,6323,,1778812357.9186006,3519.633720726,193,0.5263477563858032,0.3732154965400696,0.5033779144287109,0.849999189376831,0.14999987185001373,,,,
0.571624755859375,0.5471552610397339,0.8500000238418579,0.15000000596046448,68,6349,0.4084945321083069,1778812371.945698,3533.660711307,194,,,,,,,,,
0.5362735986709595,0.5070027709007263,0.8500000238418579,0.15000000596046448,68,6399,0.3411347270011902,1778812398.7358634,3560.451037935,195,,,,,,,,,
,,,,68,6416,,1778812409.5103045,3571.225484829,196,0.527778148651123,0.3694201707839966,0.5040244460105896,0.849999189376831,0.14999987185001373,,,,
0.4887523651123047,0.4657813310623169,0.8500000238418579,0.15000000596046448,69,6449,0.3356121778488159,1778812427.2325037,3588.947563291,197,,,,,,,,,
0.5038763880729675,0.4817207455635071,0.8500000238418579,0.15000000596046448,69,6499,0.3561719059944153,1778812453.99595,3615.711142577,198,,,,,,,,,
,,,,69,6509,,1778812461.362402,3623.077514082,199,0.5129815340042114,0.36500635743141174,0.4907850921154022,0.849999189376831,0.14999987185001373,,,,
0.46630850434303284,0.44649264216423035,0.8500000238418579,0.15000000596046448,70,6549,0.3342026472091675,1778812482.914523,3644.629575111,200,,,,,,,,,
0.4841517210006714,0.46477630734443665,0.8500000238418579,0.15000000596046448,70,6599,0.3549821376800537,1778812509.8250978,3671.540335183,201,,,,,,,,,
,,,,70,6602,,1778812513.2105045,3674.925609639,202,0.5087758302688599,0.361670583486557,0.48671016097068787,0.849999189376831,0.14999987185001373,,,,
0.5527709126472473,0.5272098183631897,0.8500000238418579,0.15000000596046448,71,6649,0.38236361742019653,1778812538.7303116,3700.445368481,203,,,,,,,,,
,,,,71,6695,,1778812565.1186419,3726.833942187,204,0.5018669366836548,0.35709574818611145,0.4801512360572815,0.849999189376831,0.14999987185001373,,,,
0.5282455682754517,0.5063954591751099,0.8500000238418579,0.15000000596046448,72,6699,0.38257819414138794,1778812567.4403386,3729.155424283,205,,,,,,,,,
0.48090678453445435,0.4605637192726135,0.8500000238418579,0.15000000596046448,72,6749,0.34528636932373047,1778812594.3230636,3756.038132583,206,,,,,,,,,
,,,,72,6788,,1778812617.2416518,3778.956791229,207,0.5027612447738647,0.3624114990234375,0.48170870542526245,0.849999189376831,0.14999987185001373,,,,
0.5339953899383545,0.5083416700363159,0.8500000238418579,0.15000000596046448,73,6799,0.3629705607891083,1778812623.2345624,3784.950034037,208,,,,,,,,,
0.4619985520839691,0.45014655590057373,0.8500000238418579,0.15000000596046448,73,6849,0.38298511505126953,1778812649.9102807,3811.625349805,209,,,,,,,,,
,,,,73,6881,,1778812668.8852682,3830.600423337,210,0.49798017740249634,0.36271339654922485,0.4776900112628937,0.849999189376831,0.14999987185001373,,,,
0.49190181493759155,0.4714391231536865,0.8500000238418579,0.15000000596046448,74,6899,0.35548388957977295,1778812678.7006376,3840.415674071,211,,,,,,,,,
0.4938759505748749,0.4741474688053131,0.8500000238418579,0.15000000596046448,74,6949,0.36235278844833374,1778812705.298142,3867.013285045,212,,,,,,,,,
,,,,74,6974,,1778812720.5014324,3882.21655695,213,0.4873051047325134,0.35702013969421387,0.467762291431427,0.849999189376831,0.14999987185001373,,,,
0.5529477596282959,0.5245877504348755,0.8500000238418579,0.15000000596046448,75,6999,0.36388087272644043,1778812733.9648113,3895.679841389,214,,,,,,,,,
0.47131553292274475,0.4543827474117279,0.8500000238418579,0.15000000596046448,75,7049,0.3584301471710205,1778812760.6888816,3922.40401811,215,,,,,,,,,
,,,,75,7067,,1778812772.0356104,3933.750745128,216,0.4906262755393982,0.36343589425086975,0.47154784202575684,0.849999189376831,0.14999987185001373,,,,
0.523624062538147,0.5040022134780884,0.8500000238418579,0.15000000596046448,76,7099,0.3928115963935852,1778812789.2769926,3950.992024368,217,,,,,,,,,
0.5005760192871094,0.48165255784988403,0.8500000238418579,0.15000000596046448,76,7149,0.37441951036453247,1778812816.1683788,3977.88355142,218,,,,,,,,,
,,,,76,7160,,1778812823.8953059,3985.610447153,219,0.47385770082473755,0.3510686755180359,0.4554395377635956,0.849999189376831,0.14999987185001373,,,,
0.4651663899421692,0.4463999271392822,0.8500000238418579,0.15000000596046448,77,7199,0.3400565981864929,1778812845.0631413,4006.778134048,220,,,,,,,,,
0.5103350877761841,0.4880353808403015,0.8500000238418579,0.15000000596046448,77,7249,0.36167025566101074,1778812871.9362,4033.651428183,221,,,,,,,,,
,,,,77,7253,,1778812876.0248737,4037.739943781,222,0.4875038266181946,0.3581421971321106,0.46809956431388855,0.849999189376831,0.14999987185001373,,,,
0.4687478542327881,0.451627254486084,0.8500000238418579,0.15000000596046448,78,7299,0.354610413312912,1778812901.0730388,4062.788065096,223,,,,,,,,,
,,,,78,7346,,1778812928.2395468,4089.954747555,224,0.478161096572876,0.3544873893260956,0.4596102237701416,0.849999189376831,0.14999987185001373,,,,
0.46973705291748047,0.4537206292152405,0.8500000238418579,0.15000000596046448,79,7349,0.3629608154296875,1778812929.8144841,4091.529537516,225,,,,,,,,,
0.4491426646709442,0.4311419427394867,0.8500000238418579,0.15000000596046448,79,7399,0.32913777232170105,1778812957.0130677,4118.728218974,226,,,,,,,,,
,,,,79,7439,,1778812980.2362425,4141.951449448,227,0.47807759046554565,0.36083751916885376,0.4604915976524353,0.849999189376831,0.14999987185001373,,,,
0.46903765201568604,0.45158788561820984,0.8500000238418579,0.15000000596046448,80,7449,0.35270562767982483,1778812985.502274,4147.217296226,228,,,,,,,,,
0.4647669196128845,0.4500541687011719,0.8500000238418579,0.15000000596046448,80,7499,0.36668169498443604,1778813012.7410898,4174.456304888,229,,,,,,,,,
,,,,80,7532,,1778813032.2715938,4193.986751036,230,0.4706752300262451,0.3544788062572479,0.45324572920799255,0.849999189376831,0.14999987185001373,,,,
0.4489126205444336,0.43227314949035645,0.8500000238418579,0.15000000596046448,81,7549,0.3379828631877899,1778813041.3558328,4203.070967837,231,,,,,,,,,
0.43568116426467896,0.42012834548950195,0.8500000238418579,0.15000000596046448,81,7599,0.33199572563171387,1778813068.250013,4229.965083905,232,,,,,,,,,
,,,,81,7625,,1778813083.5775547,4245.29272091,233,0.45857465267181396,0.34872952103614807,0.442097932100296,0.849999189376831,0.14999987185001373,,,,
0.4799438714981079,0.46438053250312805,0.8500000238418579,0.15000000596046448,82,7649,0.376188188791275,1778813096.4942307,4258.209277376,234,,,,,,,,,
0.4914228320121765,0.47308677434921265,0.8500000238418579,0.15000000596046448,82,7699,0.3691824972629547,1778813123.195974,4284.911179239,235,,,,,,,,,
,,,,82,7718,,1778813135.2905076,4297.005692118,236,0.46456247568130493,0.35591161251068115,0.4482648968696594,0.849999189376831,0.14999987185001373,,,,
0.5026305913925171,0.4806361198425293,0.8500000238418579,0.15000000596046448,83,7749,0.3560006320476532,1778813152.2875926,4314.002644971,237,,,,,,,,,
0.47965291142463684,0.4605618715286255,0.8500000238418579,0.15000000596046448,83,7799,0.3523792624473572,1778813179.2016158,4340.916842903,238,,,,,,,,,
,,,,83,7811,,1778813187.360419,4349.075610114,239,0.4595218896865845,0.3515584468841553,0.4433273375034332,0.849999189376831,0.14999987185001373,,,,
0.5003639459609985,0.4805119037628174,0.8500000238418579,0.15000000596046448,84,7849,0.3680169880390167,1778813207.8124788,4369.527557654,240,,,,,,,,,
0.4678365886211395,0.45102232694625854,0.8500000238418579,0.15000000596046448,84,7899,0.3557414710521698,1778813234.389209,4396.104214591,241,,,,,,,,,
,,,,84,7904,,1778813239.1179912,4400.83345495,242,0.452976793050766,0.3485698401927948,0.4373158812522888,0.849999189376831,0.14999987185001373,,,,
0.4270506203174591,0.41434380412101746,0.8500000238418579,0.15000000596046448,85,7949,0.3423384130001068,1778813263.3896387,4425.104644591,243,,,,,,,,,
,,,,85,7997,,1778813290.64617,4452.361316545,244,0.45564523339271545,0.35314661264419556,0.44027048349380493,0.849999189376831,0.14999987185001373,,,,
0.4522104859352112,0.43642210960388184,0.8500000238418579,0.15000000596046448,86,7999,0.34695473313331604,1778813291.768848,4453.483868116,245,,,,,,,,,
0.48981142044067383,0.4716208577156067,0.8500000238418579,0.15000000596046448,86,8049,0.36854088306427,1778813318.6482978,4480.363407531,246,,,,,,,,,
,,,,86,8090,,1778813342.4740658,4504.189183175,247,0.4558461606502533,0.35586017370224,0.44084832072257996,0.849999189376831,0.14999987185001373,,,,
0.47805148363113403,0.45772701501846313,0.8500000238418579,0.15000000596046448,87,8099,0.34255504608154297,1778813347.2435198,4508.958555698,248,,,,,,,,,
0.4017752408981323,0.3918091654777527,0.8500000238418579,0.15000000596046448,87,8149,0.33533480763435364,1778813374.1282165,4535.843359011,249,,,,,,,,,
,,,,87,8183,,1778813393.949261,4555.664488463,250,0.4435240626335144,0.34624746441841125,0.4289326071739197,0.849999189376831,0.14999987185001373,,,,
0.48170584440231323,0.46363526582717896,0.8500000238418579,0.15000000596046448,88,8199,0.3612353801727295,1778813402.5339043,4564.249003597,251,,,,,,,,,
0.4428408443927765,0.4287347197532654,0.8500000238418579,0.15000000596046448,88,8249,0.34880006313323975,1778813429.4886498,4591.203781005,252,,,,,,,,,
,,,,88,8276,,1778813445.6629698,4607.378041637,253,0.4347360134124756,0.3356682062149048,0.4198758006095886,0.849999189376831,0.14999987185001373,,,,
0.4328359067440033,0.4188128113746643,0.8500000238418579,0.15000000596046448,89,8299,0.3393484055995941,1778813458.1555502,4619.870556665,254,,,,,,,,,
0.47070425748825073,0.4529484808444977,0.8500000238418579,0.15000000596046448,89,8349,0.35233229398727417,1778813485.154933,4646.870346314,255,,,,,,,,,
,,,,89,8369,,1778813497.8331974,4659.548425923,256,0.43463170528411865,0.33997511863708496,0.42043328285217285,0.849999189376831,0.14999987185001373,,,,
0.4335574805736542,0.4210711121559143,0.8500000238418579,0.15000000596046448,90,8399,0.3503149151802063,1778813513.902431,4675.617548459,257,,,,,,,,,
0.3785153031349182,0.3676564693450928,0.8500000238418579,0.15000000596046448,90,8449,0.3061230182647705,1778813540.5334008,4702.248466353,258,,,,,,,,,
,,,,90,8462,,1778813549.3733604,4711.088737488,259,0.4366484582424164,0.3471500873565674,0.4232236444950104,0.849999189376831,0.14999987185001373,,,,
0.4170483350753784,0.40582290291786194,0.8500000238418579,0.15000000596046448,91,8499,0.34221211075782776,1778813569.3262212,4731.041274558,260,,,,,,,,,
0.38953739404678345,0.3818604052066803,0.8500000238418579,0.15000000596046448,91,8549,0.3383573889732361,1778813596.1282098,4757.843307663,261,,,,,,,,,
,,,,91,8555,,1778813601.1678262,4762.882924663,262,0.42932528257369995,0.3406423032283783,0.41602280735969543,0.849999189376831,0.14999987185001373,,,,
0.43096020817756653,0.41987234354019165,0.8500000238418579,0.15000000596046448,92,8599,0.3570409119129181,1778813625.0399375,4786.755113818,263,,,,,,,,,
,,,,92,8648,,1778813653.014516,4814.729687616,264,0.4375031292438507,0.3497661352157593,0.4243427813053131,0.849999189376831,0.14999987185001373,,,,
0.4558534026145935,0.43957996368408203,0.8500000238418579,0.15000000596046448,93,8649,0.34736377000808716,1778813653.552348,4815.267381281,265,,,,,,,,,
0.4233253002166748,0.4088141620159149,0.8500000238418579,0.15000000596046448,93,8699,0.3265843093395233,1778813680.447031,4842.1621402,266,,,,,,,,,
,,,,93,8741,,1778813704.6166518,4866.331814831,267,0.43006762862205505,0.34295982122421265,0.4170014560222626,0.849999189376831,0.14999987185001373,,,,
0.39385032653808594,0.3840543031692505,0.8500000238418579,0.15000000596046448,94,8749,0.32854345440864563,1778813709.04138,4870.756482851,268,,,,,,,,,
0.4286864697933197,0.41673800349235535,0.8500000238418579,0.15000000596046448,94,8799,0.34902989864349365,1778813735.865097,4897.580154026,269,,,,,,,,,
,,,,94,8834,,1778813756.3996694,4918.114794522,270,0.4218570291996002,0.33956781029701233,0.40951377153396606,0.849999189376831,0.14999987185001373,,,,
0.38032427430152893,0.3737284243106842,0.8500000238418579,0.15000000596046448,95,8849,0.3363517224788666,1778813764.427903,4926.142927207,271,,,,,,,,,
0.41961532831192017,0.4070529341697693,0.8500000238418579,0.15000000596046448,95,8899,0.33586597442626953,1778813791.159053,4952.874322121,272,,,,,,,,,
,,,,95,8927,,1778813808.0746307,4969.789688018,273,0.4098851680755615,0.3299030065536499,0.39788782596588135,0.849999189376831,0.14999987185001373,,,,
0.4283905327320099,0.4163074195384979,0.8500000238418579,0.15000000596046448,96,8949,0.34783637523651123,1778813819.923368,4981.638409159,274,,,,,,,,,
0.4617106318473816,0.44775962829589844,0.8500000238418579,0.15000000596046448,96,8999,0.3687038719654083,1778813846.9623487,5008.677365328,275,,,,,,,,,
,,,,96,9020,,1778813860.1872761,5021.902581509,276,0.42529425024986267,0.3491308093070984,0.41386961936950684,0.849999189376831,0.14999987185001373,,,,
0.43078547716140747,0.41733402013778687,0.8500000238418579,0.15000000596046448,97,9049,0.341109037399292,1778813875.860715,5037.575685652,277,,,,,,,,,
0.3900253176689148,0.38000595569610596,0.8500000238418579,0.15000000596046448,97,9099,0.3232293128967285,1778813902.416947,5064.132005925,278,,,,,,,,,
,,,,97,9113,,1778813911.7844777,5073.499589455,279,0.4191048741340637,0.33667904138565063,0.40674102306365967,0.849999189376831,0.14999987185001373,,,,
0.397758424282074,0.3872072696685791,0.8500000238418579,0.15000000596046448,98,9149,0.3274173438549042,1778813931.290211,5093.005451566,280,,,,,,,,,
0.4191663861274719,0.40812352299690247,0.8500000238418579,0.15000000596046448,98,9199,0.34554722905158997,1778813957.6881304,5119.403138599,281,,,,,,,,,
,,,,98,9206,,1778813963.4064958,5125.121568257,282,0.4116840064525604,0.33490505814552307,0.4001670777797699,0.849999189376831,0.14999987185001373,,,,
0.41003793478012085,0.39716261625289917,0.8500000238418579,0.15000000596046448,99,9249,0.32420241832733154,1778813986.4536881,5148.168816332,283,,,,,,,,,
0.4137955605983734,0.4041663110256195,0.8500000238418579,0.15000000596046448,99,9299,0.3496004641056061,1778814013.2839596,5174.999053762,284,,,,,,,,,
,,,,99,9299,,1778814015.1056292,5176.820790589,285,0.41312089562416077,0.3424011468887329,0.4025130271911621,0.849999189376831,0.14999987185001373,,,,
0.40304097533226013,0.3972368836402893,0.8500000238418579,0.15000000596046448,100,9349,0.364346981048584,1778814041.8411055,5203.556589633,286,,,,,,,,,
,,,,100,9392,,1778814066.70384,5228.418992844,287,0.42297056317329407,0.3495556116104126,0.4119583070278168,0.849999189376831,0.14999987185001373,,,,
0.39772409200668335,0.3861774206161499,0.8500000238418579,0.15000000596046448,101,9399,0.3207462430000305,1778814070.3813648,5232.096355798,288,,,,,,,,,
0.41251009702682495,0.40249860286712646,0.8500000238418579,0.15000000596046448,101,9449,0.3457667827606201,1778814097.3308864,5259.046005447,289,,,,,,,,,
,,,,101,9485,,1778814118.2322373,5279.947406471,290,0.40567639470100403,0.33834540843963623,0.3955767750740051,0.849999189376831,0.14999987185001373,,,,
0.4047001004219055,0.39296722412109375,0.8500000238418579,0.15000000596046448,102,9499,0.32648077607154846,1778814125.6810455,5287.396143965,291,,,,,,,,,
0.4168144762516022,0.4062834084033966,0.8500000238418579,0.15000000596046448,102,9549,0.34660735726356506,1778814152.6769228,5314.391941856,292,,,,,,,,,
,,,,102,9578,,1778814170.1443834,5331.859650666,293,0.4048305153846741,0.3340210020542145,0.394209086894989,0.849999189376831,0.14999987185001373,,,,
0.42469048500061035,0.41318774223327637,0.8500000238418579,0.15000000596046448,103,9599,0.34800541400909424,1778814181.3632433,5343.078302652,294,,,,,,,,,
0.3934122920036316,0.3832750618457794,0.8500000238418579,0.15000000596046448,103,9649,0.3258307874202728,1778814208.1254795,5369.840462216,295,,,,,,,,,
,,,,103,9671,,1778814221.6767347,5383.392005204,296,0.4008527398109436,0.3325755000114441,0.3906111419200897,0.849999189376831,0.14999987185001373,,,,
0.3786777853965759,0.37265992164611816,0.8500000238418579,0.15000000596046448,104,9699,0.3385586440563202,1778814236.8057747,5398.520853605,297,,,,,,,,,
0.43286222219467163,0.42126476764678955,0.8500000238418579,0.15000000596046448,104,9749,0.3555458188056946,1778814263.468624,5425.183713708,298,,,,,,,,,
,,,,104,9764,,1778814273.2306557,5434.945809447,299,0.4085301160812378,0.34293225407600403,0.39869067072868347,0.849999189376831,0.14999987185001373,,,,
0.41287267208099365,0.4039718210697174,0.8500000238418579,0.15000000596046448,105,9799,0.35353362560272217,1778814292.3592446,5454.074403617,300,,,,,,,,,
0.3690551519393921,0.36230790615081787,0.8500000238418579,0.15000000596046448,105,9849,0.3240733742713928,1778814319.0359442,5480.750958253,301,,,,,,,,,
,,,,105,9857,,1778814325.2174768,5486.932604315,302,0.4008152186870575,0.3361315131187439,0.39111262559890747,0.849999189376831,0.14999987185001373,,,,
0.37026265263557434,0.35878461599349976,0.8500000238418579,0.15000000596046448,106,9899,0.293742299079895,1778814348.0737712,5509.788910785,303,,,,,,,,,
0.373624712228775,0.36518579721450806,0.8500000238418579,0.15000000596046448,106,9949,0.31736505031585693,1778814374.8867786,5536.601848309,304,,,,,,,,,
,,,,106,9950,,1778814377.2470982,5538.96224927,305,0.3881177306175232,0.32108670473098755,0.37806302309036255,0.849999189376831,0.14999987185001373,,,,
0.3912092447280884,0.37968239188194275,0.8500000238418579,0.15000000596046448,107,9999,0.31436336040496826,1778814403.5568762,5565.27193734,306,,,,,,,,,
,,,,107,10043,,1778814428.8808653,5590.596171884,307,0.38379648327827454,0.3213708996772766,0.37443259358406067,0.849999189376831,0.14999987185001373,,,,
0.4082685112953186,0.3985033929347992,0.8500000238418579,0.15000000596046448,108,10049,0.34316763281822205,1778814432.2644892,5593.979551665,308,,,,,,,,,
0.3683985769748688,0.3616129159927368,0.8500000238418579,0.15000000596046448,108,10099,0.32316064834594727,1778814459.0394738,5620.754545384,309,,,,,,,,,
,,,,108,10136,,1778814480.7368767,5642.452194309,310,0.38783887028694153,0.32788899540901184,0.3788464069366455,0.849999189376831,0.14999987185001373,,,,
0.3427984118461609,0.33898910880088806,0.8500000238418579,0.15000000596046448,109,10149,0.3174031376838684,1778814487.7020621,5649.417040584,311,,,,,,,,,
0.3719668984413147,0.36323848366737366,0.8500000238418579,0.15000000596046448,109,10199,0.3137773275375366,1778814514.4949448,5676.209947332,312,,,,,,,,,
,,,,109,10229,,1778814532.51569,5694.231006043,313,0.38945767283439636,0.33394619822502136,0.38113105297088623,0.849999189376831,0.14999987185001373,,,,
0.3837273120880127,0.37465694546699524,0.8500000238418579,0.15000000596046448,110,10249,0.32325810194015503,1778814543.0126076,5704.727601703,314,,,,,,,,,
0.4362609088420868,0.4194655418395996,0.8500000238418579,0.15000000596046448,110,10299,0.32429182529449463,1778814569.869629,5731.58467489,315,,,,,,,,,
,,,,110,10322,,1778814583.8473856,5745.562511409,316,0.38912996649742126,0.3300530016422272,0.3802684545516968,0.849999189376831,0.14999987185001373,,,,
0.39374029636383057,0.3839729428291321,0.8500000238418579,0.15000000596046448,111,10349,0.3286244571208954,1778814598.3851166,5760.100258994,317,,,,,,,,,
0.36943262815475464,0.36274585127830505,0.8500000238418579,0.15000000596046448,111,10399,0.3248540759086609,1778814625.1814075,5786.896477052,318,,,,,,,,,
,,,,111,10415,,1778814635.630138,5797.345304468,319,0.3815305233001709,0.3222771883010864,0.37264254689216614,0.849999189376831,0.14999987185001373,,,,
0.40965548157691956,0.39886072278022766,0.8500000238418579,0.15000000596046448,112,10449,0.3376903533935547,1778814654.2522213,5815.967656447,320,,,,,,,,,
0.4112187922000885,0.3981889486312866,0.8500000238418579,0.15000000596046448,112,10499,0.3243531882762909,1778814681.0117528,5842.726757997,321,,,,,,,,,
,,,,112,10508,,1778814687.8802238,5849.595410154,322,0.38893160223960876,0.3353394865989685,0.3808927536010742,0.849999189376831,0.14999987185001373,,,,
0.37977054715156555,0.3735257387161255,0.8500000238418579,0.15000000596046448,113,10549,0.3381383717060089,1778814709.9417021,5871.656763896,323,,,,,,,,,
0.40928274393081665,0.3994184732437134,0.8500000238418579,0.15000000596046448,113,10599,0.34352076053619385,1778814736.5626228,5898.277712245,324,,,,,,,,,
,,,,113,10601,,1778814739.4296114,5901.144748853,325,0.3903783857822418,0.33819276094436646,0.3825507164001465,0.849999189376831,0.14999987185001373,,,,
0.3744480311870575,0.3672352433204651,0.8500000238418579,0.15000000596046448,114,10649,0.3263627290725708,1778814765.354148,5927.069166199,326,,,,,,,,,
,,,,114,10694,,1778814791.3405416,5953.055755884,327,0.3892592489719391,0.33894824981689453,0.38171258568763733,0.849999189376831,0.14999987185001373,,,,
0.41568735241889954,0.406186044216156,0.8500000238418579,0.15000000596046448,115,10699,0.35234519839286804,1778814793.9654737,5955.680487443,328,,,,,,,,,
0.3753502368927002,0.37128517031669617,0.8500000238418579,0.15000000596046448,115,10749,0.34824973344802856,1778814820.8568656,5982.571930012,329,,,,,,,,,
,,,,115,10787,,1778814842.802936,6004.518201411,330,0.3828742802143097,0.330640971660614,0.37503933906555176,0.849999189376831,0.14999987185001373,,,,
0.36819887161254883,0.363526850938797,0.8500000238418579,0.15000000596046448,116,10799,0.33705198764801025,1778814849.2591124,6010.974146073,331,,,,,,,,,
0.3792937397956848,0.36986327171325684,0.8500000238418579,0.15000000596046448,116,10849,0.3164238929748535,1778814875.8315158,6037.546613348,332,,,,,,,,,
,,,,116,10880,,1778814894.3834035,6056.098561564,333,0.3763897120952606,0.3264392018318176,0.36889714002609253,0.849999189376831,0.14999987185001373,,,,
0.36086294054985046,0.35510560870170593,0.8500000238418579,0.15000000596046448,117,10899,0.32248055934906006,1778814904.4666407,6066.181801092,334,,,,,,,,,
0.34873783588409424,0.344995379447937,0.8500000238418579,0.15000000596046448,117,10949,0.323788046836853,1778814931.6046062,6093.319618864,335,,,,,,,,,
,,,,117,10973,,1778814946.3080492,6108.023246629,336,0.37001797556877136,0.32309868931770325,0.3629799783229828,0.849999189376831,0.14999987185001373,,,,
0.375338613986969,0.36673086881637573,0.8500000238418579,0.15000000596046448,118,10999,0.31795358657836914,1778814960.326001,6122.041262465,337,,,,,,,,,
0.38152366876602173,0.37143465876579285,0.8500000238418579,0.15000000596046448,118,11049,0.31426340341567993,1778814987.048203,6148.763255282,338,,,,,,,,,
,,,,118,11066,,1778814997.8416142,6159.556763085,339,0.37679848074913025,0.32694491744041443,0.3693206012248993,0.849999189376831,0.14999987185001373,,,,
0.33886879682540894,0.3343186676502228,0.8500000238418579,0.15000000596046448,119,11099,0.3085344433784485,1778815015.4444036,6177.159446471,340,,,,,,,,,
0.35492008924484253,0.3482436537742615,0.8500000238418579,0.15000000596046448,119,11149,0.31041038036346436,1778815042.0403526,6203.755441103,341,,,,,,,,,
,,,,119,11159,,1778815049.279966,6210.995049714,342,0.37727609276771545,0.33055537939071655,0.37026795744895935,0.849999189376831,0.14999987185001373,,,,
0.3790584206581116,0.36935800313949585,0.8500000238418579,0.15000000596046448,120,11199,0.3143887519836426,1778815070.6594868,6232.37450185,343,,,,,,,,,
0.3968331217765808,0.3857748508453369,0.8500000238418579,0.15000000596046448,120,11249,0.32311129570007324,1778815097.5665069,6259.281704736,344,,,,,,,,,
,,,,120,11252,,1778815101.0749066,6262.790044003,345,0.37506020069122314,0.3311772048473358,0.36847782135009766,0.849999189376831,0.14999987185001373,,,,
0.3517099618911743,0.3466837406158447,0.8500000238418579,0.15000000596046448,121,11299,0.31820178031921387,1778815126.1114817,6287.826532162,346,,,,,,,,,
,,,,121,11345,,1778815152.5883093,6314.303643325,347,0.37322670221328735,0.3326539993286133,0.3671407103538513,0.849999189376831,0.14999987185001373,,,,
0.3658590316772461,0.36222895979881287,0.8500000238418579,0.15000000596046448,122,11349,0.3416585624217987,1778815154.899046,6316.614110002,348,,,,,,,,,
0.3873850107192993,0.378915011882782,0.8500000238418579,0.15000000596046448,122,11399,0.33091819286346436,1778815181.5854366,6343.300481234,349,,,,,,,,,
,,,,122,11438,,1778815204.3422444,6366.05798214,350,0.3717697858810425,0.32880091667175293,0.3653244078159332,0.849999189376831,0.14999987185001373,,,,
0.36119866371154785,0.35628974437713623,0.8500000238418579,0.15000000596046448,123,11449,0.328472375869751,1778815210.2801454,6371.995201576,351,,,,,,,,,
0.3385472893714905,0.33302199840545654,0.8500000238418579,0.15000000596046448,123,11499,0.3017120063304901,1778815237.4212277,6399.136276248,352,,,,,,,,,
,,,,123,11531,,1778815256.2422924,6417.957448108,353,0.34799742698669434,0.30986565351486206,0.3422776162624359,0.849999189376831,0.14999987185001373,,,,
0.395651638507843,0.3860349655151367,0.8500000238418579,0.15000000596046448,124,11549,0.33154040575027466,1778815266.0094032,6427.724723873,354,,,,,,,,,
0.36712324619293213,0.35973602533340454,0.8500000238418579,0.15000000596046448,124,11599,0.3178751468658447,1778815293.0453258,6454.760422284,355,,,,,,,,,
,,,,124,11624,,1778815308.287837,6470.002974673,356,0.35484063625335693,0.3153074085712433,0.3489106595516205,0.849999189376831,0.14999987185001373,,,,
0.3464112877845764,0.3429581820964813,0.8500000238418579,0.15000000596046448,125,11649,0.32339057326316833,1778815321.478601,6483.193664941,357,,,,,,,,,
0.3674626350402832,0.3624449372291565,0.8500000238418579,0.15000000596046448,125,11699,0.3340113162994385,1778815348.4263675,6510.141547922,358,,,,,,,,,
,,,,125,11717,,1778815359.924498,6521.639640023,359,0.3527899384498596,0.317324697971344,0.34747010469436646,0.849999189376831,0.14999987185001373,,,,
