tloss_s_step,w_accuracy_step,w_stability_step,trainer/global_step,_timestamp,_step,tloss_a_step,tloss_step,epoch,_runtime,tloss_a_epoch,tloss_s_epoch,w_accuracy_epoch,tloss_epoch,w_stability_epoch,RMSSE,sMAPE,RMSSC,sMAPC
0.4570413827896118,0.8500000238418579,0.15000000596046448,5949,1778801238.4554756,181,1.2302825450897217,1.1142964363098145,63,3773.804602816,,,,,,,,,
,,,5951,1778801240.6155074,182,,,63,3775.964651886,1.2189644575119019,0.42725080251693726,0.849999189376831,1.1002073287963867,0.14999987185001373,,,,
0.41995853185653687,0.8500000238418579,0.15000000596046448,5999,1778801272.053322,183,1.1420449018478394,1.0337319374084473,64,3807.402499765,,,,,,,,,
,,,6044,1778801299.2996628,184,,,64,3834.648833097,1.218913197517395,0.4342573285102844,0.849999189376831,1.101215124130249,0.14999987185001373,,,,
0.4642464518547058,0.8500000238418579,0.15000000596046448,6049,1778801305.981513,185,1.2694716453552246,1.1486878395080566,65,3841.330610033,,,,,,,,,
0.4302888512611389,0.8500000238418579,0.15000000596046448,6099,1778801335.023816,186,1.1930499076843262,1.078635811805725,65,3870.373029783,,,,,,,,,
,,,6137,1778801358.2341003,187,,,65,3893.583256327,1.2105309963226318,0.4270905554294586,0.849999189376831,1.0930153131484985,0.14999987185001373,,,,
0.3948216438293457,0.8500000238418579,0.15000000596046448,6149,1778801368.8648274,188,1.2305028438568115,1.1051506996154785,66,3904.213878977,,,,,,,,,
0.4265117943286896,0.8500000238418579,0.15000000596046448,6199,1778801398.0320704,189,1.2375037670135498,1.1158549785614014,66,3933.381200011,,,,,,,,,
,,,6230,1778801417.3734982,190,,,66,3952.722780115,1.2102878093719482,0.4274042248725891,0.849999189376831,1.0928550958633423,0.14999987185001373,,,,
0.41020667552948,0.8500000238418579,0.15000000596046448,6249,1778801432.140381,191,1.2070462703704834,1.0875203609466553,67,3967.489595393,,,,,,,,,
0.4097709059715271,0.8500000238418579,0.15000000596046448,6299,1778801461.1493485,192,1.1683177947998047,1.0545357465744019,67,3996.498560337,,,,,,,,,
,,,6323,1778801476.334542,193,,,67,4011.683725408,1.2174409627914429,0.4320880174636841,0.849999189376831,1.0996376276016235,0.14999987185001373,,,,
0.4203413426876068,0.8500000238418579,0.15000000596046448,6349,1778801495.1642864,194,1.208207130432129,1.0900273323059082,68,4030.513326335,,,,,,,,,
0.41127899289131165,0.8500000238418579,0.15000000596046448,6399,1778801524.0529652,195,1.2393834590911865,1.1151678562164307,68,4059.402209254,,,,,,,,,
,,,6416,1778801534.907234,196,,,68,4070.256427332,1.204846978187561,0.4254586100578308,0.849999189376831,1.0879385471343994,0.14999987185001373,,,,
0.4086599349975586,0.8500000238418579,0.15000000596046448,6449,1778801558.1816068,197,1.2172200679779053,1.0959360599517822,69,4093.530797691,,,,,,,,,
0.40973860025405884,0.8500000238418579,0.15000000596046448,6499,1778801587.1027749,198,1.1676733493804932,1.053983211517334,69,4122.451976553,,,,,,,,,
,,,6509,1778801594.0350487,199,,,69,4129.384254625,1.2140278816223145,0.4265083372592926,0.849999189376831,1.095900058746338,0.14999987185001373,,,,
0.39641326665878296,0.8500000238418579,0.15000000596046448,6549,1778801621.0692375,200,1.1749788522720337,1.0581940412521362,70,4156.418364598,,,,,,,,,
0.4566079378128052,0.8500000238418579,0.15000000596046448,6599,1778801649.9226403,201,1.239725112915039,1.1222575902938843,70,4185.271854651,,,,,,,,,
,,,6602,1778801652.5194824,202,,,70,4187.868679558,1.2122093439102173,0.42768335342407227,0.849999189376831,1.0945302248001099,0.14999987185001373,,,,
0.4178049564361572,0.8500000238418579,0.15000000596046448,6649,1778801683.292409,203,1.3069603443145752,1.1735870838165283,71,4218.641565679,,,,,,,,,
,,,6695,1778801711.4353073,204,,,71,4246.784826893,1.2150459289550781,0.43525856733322144,0.849999189376831,1.0980778932571411,0.14999987185001373,,,,
0.4185713827610016,0.8500000238418579,0.15000000596046448,6699,1778801717.2468574,205,1.2369953393936157,1.114231824874878,72,4252.595956602,,,,,,,,,
0.38498127460479736,0.8500000238418579,0.15000000596046448,6749,1778801746.794264,206,1.0984876155853271,0.9914616942405701,72,4282.143409084,,,,,,,,,
,,,6788,1778801770.7591445,207,,,72,4306.1084279,1.2051455974578857,0.4280484914779663,0.849999189376831,1.0885814428329468,0.14999987185001373,,,,
0.46118494868278503,0.8500000238418579,0.15000000596046448,6799,1778801780.7584946,208,1.2090977430343628,1.096910834312439,73,4316.107613758,,,,,,,,,
0.4398954212665558,0.8500000238418579,0.15000000596046448,6849,1778801809.7890706,209,1.247577428817749,1.1264252662658691,73,4345.139055128,,,,,,,,,
,,,6881,1778801829.38624,210,,,73,4364.735430248,1.2087687253952026,0.4272715151309967,0.849999189376831,1.0915443897247314,0.14999987185001373,,,,
0.43427160382270813,0.8500000238418579,0.15000000596046448,6899,1778801843.6724682,211,1.200880527496338,1.085889220237732,74,4379.021593687,,,,,,,,,
0.4699048697948456,0.8500000238418579,0.15000000596046448,6949,1778801872.8185573,212,1.2079291343688965,1.097225546836853,74,4408.167789419,,,,,,,,,
,,,6974,1778801888.5406032,213,,,74,4423.889820621,1.198084831237793,0.42445942759513855,0.849999189376831,1.0820409059524536,0.14999987185001373,,,,
0.41297033429145813,0.8500000238418579,0.15000000596046448,6999,1778801906.338522,214,1.1873939037322998,1.071230411529541,75,4441.68759928,,,,,,,,,
0.4147190749645233,0.8500000238418579,0.15000000596046448,7049,1778801935.5193155,215,1.1897395849227905,1.0734864473342896,75,4470.868582491,,,,,,,,,
,,,7067,1778801947.0504417,216,,,75,4482.399666993,1.2012972831726074,0.41792529821395874,0.849999189376831,1.0837913751602173,0.14999987185001373,,,,
0.42951369285583496,0.8500000238418579,0.15000000596046448,7099,1778801969.3739579,217,1.2007595300674438,1.085072636604309,76,4504.723030661,,,,,,,,,
0.4595433175563812,0.8500000238418579,0.15000000596046448,7149,1778801998.645864,218,1.2175359725952148,1.103837013244629,76,4533.995010371,,,,,,,,,
,,,7160,1778802006.1741638,219,,,76,4541.523335192,1.2122215032577515,0.42243269085884094,0.849999189376831,1.0937533378601074,0.14999987185001373,,,,
0.4777545630931854,0.8500000238418579,0.15000000596046448,7199,1778802032.4001112,220,1.2474464178085327,1.1319925785064697,77,4567.749215725,,,,,,,,,
0.4230418801307678,0.8500000238418579,0.15000000596046448,7249,1778802061.749734,221,1.2108641862869263,1.0926908254623413,77,4597.099000257,,,,,,,,,
,,,7253,1778802065.1162417,222,,,77,4600.465470669,1.208753228187561,0.42386552691459656,0.849999189376831,1.091019868850708,0.14999987185001373,,,,
0.3831750154495239,0.8500000238418579,0.15000000596046448,7299,1778802095.4509294,223,1.1860604286193848,1.0656276941299438,78,4630.800042338,,,,,,,,,
,,,7346,1778802123.8550267,224,,,78,4659.20447563,1.1979751586914062,0.42086291313171387,0.849999189376831,1.081408143043518,0.14999987185001373,,,,
0.42426005005836487,0.8500000238418579,0.15000000596046448,7349,1778802129.3867984,225,1.2688333988189697,1.142147421836853,79,4664.735794964,,,,,,,,,
0.4287181496620178,0.8500000238418579,0.15000000596046448,7399,1778802158.4239628,226,1.2390365600585938,1.1174887418746948,79,4693.773100511,,,,,,,,,
,,,7439,1778802182.7660358,227,,,79,4718.11563064,1.2089813947677612,0.418660968542099,0.849999189376831,1.0904332399368286,0.14999987185001373,,,,
0.4123229682445526,0.8500000238418579,0.15000000596046448,7449,1778802192.2202353,228,1.2180057764053345,1.0971533060073853,80,4727.569287301,,,,,,,,,
0.4232572913169861,0.8500000238418579,0.15000000596046448,7499,1778802221.2373867,229,1.2238781452178955,1.1037850379943848,80,4756.58653407,,,,,,,,,
,,,7532,1778802241.2615883,230,,,80,4776.611487871,1.206825613975525,0.42604225873947144,0.849999189376831,1.0897083282470703,0.14999987185001373,,,,
0.42175039649009705,0.8500000238418579,0.15000000596046448,7549,1778802254.660008,231,1.224470615386963,1.1040626764297485,81,4790.009028879,,,,,,,,,
0.4178732633590698,0.8500000238418579,0.15000000596046448,7599,1778802283.9525664,232,1.1736043691635132,1.0602446794509888,81,4819.301730151,,,,,,,,,
,,,7625,1778802300.3070714,233,,,81,4835.656350729,1.1996893882751465,0.42227280139923096,0.849999189376831,1.0830769538879395,0.14999987185001373,,,,
0.43327808380126953,0.8500000238418579,0.15000000596046448,7649,1778802318.0621626,234,1.0790820121765137,0.9822114706039429,82,4853.411395977,,,,,,,,,
0.46832358837127686,0.8500000238418579,0.15000000596046448,7699,1778802346.9112353,235,1.1886141300201416,1.0805706977844238,82,4882.260369324,,,,,,,,,
,,,7718,1778802359.2199855,236,,,82,4894.569172445,1.1974761486053467,0.4286625385284424,0.849999189376831,1.0821540355682373,0.14999987185001373,,,,
0.46371302008628845,0.8500000238418579,0.15000000596046448,7749,1778802380.7321887,237,1.2378907203674316,1.121764063835144,83,4916.081372116,,,,,,,,,
0.39788106083869934,0.8500000238418579,0.15000000596046448,7799,1778802409.7522106,238,1.247776746749878,1.1202924251556396,83,4945.10139069,,,,,,,,,
,,,7811,1778802417.773598,239,,,83,4953.122818953,1.209792971611023,0.4273983836174011,0.849999189376831,1.0924339294433594,0.14999987185001373,,,,
0.408768892288208,0.8500000238418579,0.15000000596046448,7849,1778802443.481513,240,1.1945769786834717,1.076705813407898,84,4978.83080347,,,,,,,,,
0.4284721612930298,0.8500000238418579,0.15000000596046448,7899,1778802472.8112934,241,1.1901370286941528,1.0758873224258423,84,5008.160370353,,,,,,,,,
,,,7904,1778802476.6779966,242,,,84,5012.027254111,1.2062056064605713,0.4259467124938965,0.849999189376831,1.0891668796539307,0.14999987185001373,,,,
0.5012792944908142,0.8500000238418579,0.15000000596046448,7949,1778802506.8453422,243,1.2153791189193726,1.1082640886306763,85,5042.194582168,,,,,,,,,
,,,7997,1778802535.678759,244,,,85,5071.027969445,1.197452425956726,0.4231765568256378,0.849999189376831,1.0813111066818237,0.14999987185001373,,,,
0.4371933937072754,0.8500000238418579,0.15000000596046448,7999,1778802540.4115195,245,1.1910490989685059,1.0779708623886108,86,5075.76059919,,,,,,,,,
0.4323667883872986,0.8500000238418579,0.15000000596046448,8049,1778802569.7920382,246,1.1786752939224243,1.066728949546814,86,5105.141233936,,,,,,,,,
,,,8090,1778802594.6919215,247,,,86,5130.041098845,1.20243501663208,0.42608290910720825,0.849999189376831,1.085982322692871,0.14999987185001373,,,,
0.4311181306838989,0.8500000238418579,0.15000000596046448,8099,1778802603.3758214,248,1.1868259906768799,1.073469877243042,87,5138.724907806,,,,,,,,,
0.44486314058303833,0.8500000238418579,0.15000000596046448,8149,1778802632.7942982,249,1.188636064529419,1.0770701169967651,87,5168.143607422,,,,,,,,,
,,,8183,1778802653.674769,250,,,87,5189.024053401,1.2089784145355225,0.42086392641067505,0.849999189376831,1.090761423110962,0.14999987185001373,,,,
0.41791632771492004,0.8500000238418579,0.15000000596046448,8199,1778802666.705428,251,1.1730726957321167,1.0597991943359375,88,5202.054658183,,,,,,,,,
0.43553102016448975,0.8500000238418579,0.15000000596046448,8249,1778802695.903101,252,1.2368357181549072,1.1166400909423828,88,5231.252297225,,,,,,,,,
,,,8276,1778802712.6271079,253,,,88,5247.976389358,1.2061537504196167,0.42971378564834595,0.849999189376831,1.0896881818771362,0.14999987185001373,,,,
0.4166700839996338,0.8500000238418579,0.15000000596046448,8299,1778802729.649855,254,1.1898880004882812,1.073905348777771,89,5264.998892232,,,,,,,,,
0.41432681679725647,0.8500000238418579,0.15000000596046448,8349,1778802758.5626755,255,1.1832971572875977,1.0679516792297363,89,5293.911990652,,,,,,,,,
,,,8369,1778802771.487413,256,,,89,5306.836637036,1.2079713344573975,0.42125561833381653,0.849999189376831,1.0899637937545776,0.14999987185001373,,,,
0.45366862416267395,0.8500000238418579,0.15000000596046448,8399,1778802792.7726314,257,1.2806850671768188,1.156632661819458,90,5328.121709521,,,,,,,,,
0.4289092421531677,0.8500000238418579,0.15000000596046448,8449,1778802821.9328039,258,1.1928892135620117,1.0782922506332397,90,5357.281895091,,,,,,,,,
,,,8462,1778802830.584478,259,,,90,5365.933762842,1.1866763830184937,0.4182101786136627,0.849999189376831,1.0714062452316284,0.14999987185001373,,,,
0.4310927093029022,0.8500000238418579,0.15000000596046448,8499,1778802855.8273208,260,1.1923978328704834,1.0782021284103394,91,5391.176818279,,,,,,,,,
0.4169440269470215,0.8500000238418579,0.15000000596046448,8549,1778802884.7889833,261,1.1914355754852295,1.0752618312835693,91,5420.138200249,,,,,,,,,
,,,8555,1778802889.5021768,262,,,91,5424.851384233,1.200895071029663,0.4318295121192932,0.849999189376831,1.0855351686477661,0.14999987185001373,,,,
0.42278027534484863,0.8500000238418579,0.15000000596046448,8599,1778802918.7795963,263,1.198357343673706,1.082020878791809,92,5454.129116237,,,,,,,,,
,,,8648,1778802948.7250547,264,,,92,5484.074196828,1.1989680528640747,0.41661903262138367,0.849999189376831,1.0816155672073364,0.14999987185001373,,,,
0.42285656929016113,0.8500000238418579,0.15000000596046448,8649,1778802952.7838643,265,1.2144544124603271,1.095714807510376,93,5488.132983757,,,,,,,,,
0.4092941880226135,0.8500000238418579,0.15000000596046448,8699,1778802981.8608642,266,1.120204210281372,1.0135676860809326,93,5517.210210825,,,,,,,,,
,,,8741,1778803007.289466,267,,,93,5542.638714588,1.2004669904708862,0.4172963500022888,0.849999189376831,1.082991600036621,0.14999987185001373,,,,
0.4827978014945984,0.8500000238418579,0.15000000596046448,8749,1778803015.6007266,268,1.144453525543213,1.0452052354812622,94,5550.949810469,,,,,,,,,
0.4116402864456177,0.8500000238418579,0.15000000596046448,8799,1778803044.6398172,269,1.1826198101043701,1.0669728517532349,94,5579.989152901,,,,,,,,,
,,,8834,1778803065.8612685,270,,,94,5601.210506053,1.2012474536895752,0.42591026425361633,0.849999189376831,1.084946870803833,0.14999987185001373,,,,
0.46682125329971313,0.8500000238418579,0.15000000596046448,8849,1778803078.307722,271,1.2587708234786987,1.1399784088134766,95,5613.656821732,,,,,,,,,
0.5016699433326721,0.8500000238418579,0.15000000596046448,8899,1778803107.6601436,272,1.1967865228652954,1.0925190448760986,95,5643.009457891,,,,,,,,,
,,,8927,1778803125.0846398,273,,,95,5660.434131547,1.200640082359314,0.4261638820171356,0.849999189376831,1.084468960762024,0.14999987185001373,,,,
0.4284529983997345,0.8500000238418579,0.15000000596046448,8949,1778803141.737142,274,1.2537715435028076,1.1299738883972168,96,5677.086275354,,,,,,,,,
0.4543130397796631,0.8500000238418579,0.15000000596046448,8999,1778803170.7014697,275,1.2341750860214233,1.1171958446502686,96,5706.050645499,,,,,,,,,
,,,9020,1778803184.2011786,276,,,96,5719.550514911,1.1962753534317017,0.42851340770721436,0.849999189376831,1.081110954284668,0.14999987185001373,,,,
0.44244158267974854,0.8500000238418579,0.15000000596046448,9049,1778803204.8423228,277,1.213537335395813,1.0978729724884033,97,5740.191419828,,,,,,,,,
0.441730797290802,0.8500000238418579,0.15000000596046448,9099,1778803233.917412,278,1.1663873195648193,1.0576889514923096,97,5769.266685909,,,,,,,,,
,,,9113,1778803243.1254022,279,,,97,5778.474599763,1.1969448328018188,0.43024730682373047,0.849999189376831,1.0819401741027832,0.14999987185001373,,,,
0.4172699451446533,0.8500000238418579,0.15000000596046448,9149,1778803267.816209,280,1.175244688987732,1.0615484714508057,98,5803.165359459,,,,,,,,,
0.4253620505332947,0.8500000238418579,0.15000000596046448,9199,1778803296.7499402,281,1.1468900442123413,1.0386608839035034,98,5832.099182054,,,,,,,,,
,,,9206,1778803301.7144089,282,,,98,5837.06361306,1.1986644268035889,0.4211135804653168,0.849999189376831,1.082031488418579,0.14999987185001373,,,,
0.4346102178096771,0.8500000238418579,0.15000000596046448,9249,1778803330.6411595,283,1.2137560844421387,1.0968842506408691,99,5865.990224091,,,,,,,,,
0.4434584081172943,0.8500000238418579,0.15000000596046448,9299,1778803359.7685854,284,1.215390682220459,1.099600911140442,99,5895.117791575,,,,,,,,,
,,,9299,1778803360.8432376,285,,,99,5896.192530674,1.198556900024414,0.42350253462791443,0.849999189376831,1.082298755645752,0.14999987185001373,,,,
0.4097431004047394,0.8500000238418579,0.15000000596046448,9349,1778803393.3947606,286,1.2673323154449463,1.138693928718567,100,5928.743826288,,,,,,,,,
,,,9392,1778803419.3551855,287,,,100,5954.704490347,1.2087434530258179,0.4230629801750183,0.849999189376831,1.0908912420272827,0.14999987185001373,,,,
0.4262239933013916,0.8500000238418579,0.15000000596046448,9399,1778803427.066015,288,1.2031235694885254,1.0865886211395264,101,5962.415050266,,,,,,,,,
0.41105708479881287,0.8500000238418579,0.15000000596046448,9449,1778803455.9373453,289,1.2014439105987549,1.082885980606079,101,5991.28642812,,,,,,,,,
,,,9485,1778803477.9996564,290,,,101,6013.349151913,1.1898865699768066,0.42123258113861084,0.849999189376831,1.074588418006897,0.14999987185001373,,,,
0.41031521558761597,0.8500000238418579,0.15000000596046448,9499,1778803489.7313218,291,1.1065771579742432,1.0021378993988037,102,6025.080447992,,,,,,,,,
0.42290061712265015,0.8500000238418579,0.15000000596046448,9549,1778803519.1793315,292,1.282950758934021,1.1539433002471924,102,6054.528425254,,,,,,,,,
,,,9578,1778803537.2550278,293,,,102,6072.604403117,1.1936869621276855,0.42411860823631287,0.849999189376831,1.0782519578933716,0.14999987185001373,,,,
0.42237210273742676,0.8500000238418579,0.15000000596046448,9599,1778803552.8162374,294,1.1929407119750977,1.0773553848266602,103,6088.165418294,,,,,,,,,
0.4162936210632324,0.8500000238418579,0.15000000596046448,9649,1778803581.6714933,295,1.2361998558044434,1.1132140159606934,103,6117.02062509,,,,,,,,,
,,,9671,1778803595.6432345,296,,,103,6130.992850271,1.1999691724777222,0.4221879243850708,0.849999189376831,1.0833021402359009,0.14999987185001373,,,,
0.43414074182510376,0.8500000238418579,0.15000000596046448,9699,1778803615.691561,297,1.1776849031448364,1.0661532878875732,104,6151.040611365,,,,,,,,,
0.4240148067474365,0.8500000238418579,0.15000000596046448,9749,1778803644.634805,298,1.2636604309082031,1.1377135515213013,104,6179.983809776,,,,,,,,,
,,,9764,1778803654.4867678,299,,,104,6189.836228223,1.2118345499038696,0.4270879328250885,0.849999189376831,1.094122052192688,0.14999987185001373,,,,
0.3841831386089325,0.8500000238418579,0.15000000596046448,9799,1778803678.684647,300,1.1906112432479858,1.0696470737457275,105,6214.033803784,,,,,,,,,
0.43671709299087524,0.8500000238418579,0.15000000596046448,9849,1778803707.6851711,301,1.176513671875,1.0655441284179688,105,6243.034304979,,,,,,,,,
,,,9857,1778803713.2497299,302,,,105,6248.598982922,1.1946673393249512,0.42023977637290955,0.849999189376831,1.0785033702850342,0.14999987185001373,,,,
0.45253676176071167,0.8500000238418579,0.15000000596046448,9899,1778803741.3476422,303,1.2142618894577026,1.1000031232833862,106,6276.69686048,,,,,,,,,
0.415601909160614,0.8500000238418579,0.15000000596046448,9949,1778803770.4969654,304,1.2079875469207764,1.0891296863555908,106,6305.845985792,,,,,,,,,
,,,9950,1778803772.3864815,305,,,106,6307.735646592,1.1954776048660278,0.42601120471954346,0.849999189376831,1.0800577402114868,0.14999987185001373,,,,
0.43656009435653687,0.8500000238418579,0.15000000596046448,9999,1778803804.4697237,306,1.2483314275741577,1.1265658140182495,107,6339.818876799,,,,,,,,,
,,,10043,1778803831.1385534,307,,,107,6366.487810302,1.1988931894302368,0.42765647172927856,0.849999189376831,1.0832079648971558,0.14999987185001373,,,,
0.4252152442932129,0.8500000238418579,0.15000000596046448,10049,1778803838.1539898,308,1.217397928237915,1.0985705852508545,108,6373.503349039,,,,,,,,,
0.4333708584308624,0.8500000238418579,0.15000000596046448,10099,1778803867.5209265,309,1.2118332386016846,1.0950639247894287,108,6402.870042218,,,,,,,,,
,,,10136,1778803889.8244069,310,,,108,6425.173624181,1.1918452978134155,0.4161577522754669,0.849999189376831,1.075492262840271,0.14999987185001373,,,,
0.4398474097251892,0.8500000238418579,0.15000000596046448,10149,1778803901.1049824,311,1.1967778205871582,1.0832382440567017,109,6436.454411615,,,,,,,,,
0.4022306799888611,0.8500000238418579,0.15000000596046448,10199,1778803930.4705803,312,1.120298147201538,1.0125880241394043,109,6465.819645251,,,,,,,,,
,,,10229,1778803948.9046335,313,,,109,6484.253879849,1.1954001188278198,0.42094898223876953,0.849999189376831,1.0792325735092163,0.14999987185001373,,,,
0.46686917543411255,0.8500000238418579,0.15000000596046448,10249,1778803963.9750109,314,1.2266943454742432,1.1127206087112427,110,6499.324545018,,,,,,,,,
0.39334067702293396,0.8500000238418579,0.15000000596046448,10299,1778803993.183133,315,1.1662483215332031,1.0503121614456177,110,6528.532171225,,,,,,,,,
,,,10322,1778804007.2131484,316,,,110,6542.562386635,1.1985701322555542,0.4181334674358368,0.849999189376831,1.0815047025680542,0.14999987185001373,,,,
0.4375237822532654,0.8500000238418579,0.15000000596046448,10349,1778804026.711846,317,1.2353770732879639,1.115699052810669,111,6562.061127727,,,,,,,,,
0.42274969816207886,0.8500000238418579,0.15000000596046448,10399,1778804055.9764,318,1.2241456508636475,1.1039363145828247,111,6591.325538764,,,,,,,,,
,,,10415,1778804066.3624027,319,,,111,6601.711591179,1.193436622619629,0.42345431447029114,0.849999189376831,1.0779391527175903,0.14999987185001373,,,,
0.4116300046443939,0.8500000238418579,0.15000000596046448,10449,1778804089.787884,320,1.1817113161087036,1.0661990642547607,112,6625.137206468,,,,,,,,,
0.4102971851825714,0.8500000238418579,0.15000000596046448,10499,1778804118.926259,321,1.2207297086715698,1.0991648435592651,112,6654.275349131,,,,,,,,,
,,,10508,1778804125.3369102,322,,,112,6660.68609738,1.1904934644699097,0.4236016571521759,0.849999189376831,1.0754597187042236,0.14999987185001373,,,,
0.4284473657608032,0.8500000238418579,0.15000000596046448,10549,1778804152.550012,323,1.2364976406097412,1.1152901649475098,113,6687.899320585,,,,,,,,,
0.44469064474105835,0.8500000238418579,0.15000000596046448,10599,1778804181.7882643,324,1.1844956874847412,1.0735249519348145,113,6717.137403677,,,,,,,,,
,,,10601,1778804184.034046,325,,,113,6719.383196213,1.196545124053955,0.4302055537700653,0.849999189376831,1.0815942287445068,0.14999987185001373,,,,
0.3978077173233032,0.8500000238418579,0.15000000596046448,10649,1778804215.61825,326,1.1909351348876953,1.0719660520553589,114,6750.967488657,,,,,,,,,
,,,10694,1778804242.6147277,327,,,114,6777.963954003,1.1880673170089722,0.41776415705680847,0.849999189376831,1.0725220441818237,0.14999987185001373,,,,
0.46530550718307495,0.8500000238418579,0.15000000596046448,10699,1778804249.2908745,328,1.1924984455108643,1.0834195613861084,115,6784.639933259,,,,,,,,,
0.42933133244514465,0.8500000238418579,0.15000000596046448,10749,1778804278.3821275,329,1.2312067747116089,1.110925555229187,115,6813.731318188,,,,,,,,,
,,,10787,1778804301.691751,330,,,115,6837.041064266,1.1912561655044556,0.42368295788764954,0.849999189376831,1.076120138168335,0.14999987185001373,,,,
0.4338146448135376,0.8500000238418579,0.15000000596046448,10799,1778804312.3781848,331,1.2067444324493408,1.090804934501648,116,6847.727249043,,,,,,,,,
0.4510892629623413,0.8500000238418579,0.15000000596046448,10849,1778804341.3509958,332,1.355649471282959,1.2199654579162598,116,6876.700150378,,,,,,,,,
,,,10880,1778804360.6544232,333,,,116,6896.003651385,1.191348910331726,0.4330642521381378,0.849999189376831,1.0776065587997437,0.14999987185001373,,,,
0.4297032356262207,0.8500000238418579,0.15000000596046448,10899,1778804375.2484121,334,1.1458545923233032,1.0384318828582764,117,6910.59754359,,,,,,,,,
0.44184064865112305,0.8500000238418579,0.15000000596046448,10949,1778804404.1269631,335,1.2070796489715576,1.0922938585281372,117,6939.476151733,,,,,,,,,
,,,10973,1778804419.1941915,336,,,117,6954.5433962,1.1925323009490967,0.4314311444759369,0.849999189376831,1.0783671140670776,0.14999987185001373,,,,
0.44856467843055725,0.8500000238418579,0.15000000596046448,10999,1778804438.1485152,337,1.2089059352874756,1.0948548316955566,118,6973.497622967,,,,,,,,,
0.43746259808540344,0.8500000238418579,0.15000000596046448,11049,1778804467.052838,338,1.1153990030288696,1.0137085914611816,118,7002.401963558,,,,,,,,,
,,,11066,1778804477.8870802,339,,,118,7013.236280113,1.1983146667480469,0.42526137828826904,0.849999189376831,1.0823566913604736,0.14999987185001373,,,,
0.4575449228286743,0.8500000238418579,0.15000000596046448,11099,1778804501.1785052,340,1.202573537826538,1.0908193588256836,119,7036.527587534,,,,,,,,,
0.4088422656059265,0.8500000238418579,0.15000000596046448,11149,1778804530.0994534,341,1.2111279964447021,1.090785264968872,119,7065.44872644,,,,,,,,,
,,,11159,1778804537.1715498,342,,,119,7072.520771166,1.1893662214279175,0.42622095346450806,0.849999189376831,1.0748943090438843,0.14999987185001373,,,,
0.4178392291069031,0.8500000238418579,0.15000000596046448,11199,1778804564.269459,343,1.1793310642242432,1.0651072263717651,120,7099.618599923,,,,,,,,,
0.4674687385559082,0.8500000238418579,0.15000000596046448,11249,1778804593.1878874,344,1.1702451705932617,1.0648287534713745,120,7128.537048289,,,,,,,,,
,,,11252,1778804595.922255,345,,,120,7131.271451943,1.1976767778396606,0.41905269026756287,0.849999189376831,1.0808831453323364,0.14999987185001373,,,,
0.4531313180923462,0.8500000238418579,0.15000000596046448,11299,1778804626.6325839,346,1.2105662822723389,1.0969510078430176,121,7161.981616151,,,,,,,,,
,,,11345,1778804654.6509185,347,,,121,7190.000222404,1.1964329481124878,0.4209481477737427,0.849999189376831,1.0801101922988892,0.14999987185001373,,,,
0.4393342137336731,0.8500000238418579,0.15000000596046448,11349,1778804660.4647717,348,1.202072024345398,1.0876613855361938,122,7195.813824145,,,,,,,,,
0.4109649956226349,0.8500000238418579,0.15000000596046448,11399,1778804690.0352445,349,1.1579160690307617,1.0458734035491943,122,7225.384327423,,,,,,,,,
,,,11438,1778804713.981818,350,,,122,7249.331151396,1.1950503587722778,0.42282113432884216,0.849999189376831,1.0792156457901,0.14999987185001373,,,,
0.4478709101676941,0.8500000238418579,0.15000000596046448,11449,1778804723.964528,351,1.1568207740783691,1.0504783391952515,123,7259.313650247,,,,,,,,,
0.4442448616027832,0.8500000238418579,0.15000000596046448,11499,1778804752.8375707,352,1.2645552158355713,1.14150869846344,123,7288.186603903,,,,,,,,,
,,,11531,1778804772.412339,353,,,123,7307.761622031,1.200055480003357,0.42971155047416687,0.849999189376831,1.0845037698745728,0.14999987185001373,,,,
0.45166313648223877,0.8500000238418579,0.15000000596046448,11549,1778804786.428491,354,1.2032525539398193,1.0905141830444336,124,7321.777582364,,,,,,,,,
0.44607967138290405,0.8500000238418579,0.15000000596046448,11599,1778804815.7774239,355,1.1539475917816162,1.0477674007415771,124,7351.126524187,,,,,,,,,
,,,11624,1778804831.570379,356,,,124,7366.919640089,1.187752366065979,0.4235445559024811,0.849999189376831,1.0731213092803955,0.14999987185001373,,,,
0.45658451318740845,0.8500000238418579,0.15000000596046448,11649,1778804849.742318,357,1.2237277030944824,1.1086561679840088,125,7385.091463895,,,,,,,,,
0.4341285526752472,0.8500000238418579,0.15000000596046448,11699,1778804879.0183349,358,1.195853590965271,1.0815948247909546,125,7414.367419853,,,,,,,,,
,,,11717,1778804890.5028667,359,,,125,7425.852197048,1.1891871690750122,0.4265834093093872,0.849999189376831,1.0747967958450317,0.14999987185001373,,,,
0.391448438167572,0.8500000238418579,0.15000000596046448,11749,1778804912.7316113,360,1.1632912158966064,1.047514796257019,126,7448.080800696,,,,,,,,,
0.4350588619709015,0.8500000238418579,0.15000000596046448,11799,1778804941.985143,361,1.2223825454711914,1.1042840480804443,126,7477.334295128,,,,,,,,,
,,,11810,1778804949.4944105,362,,,126,7484.843914666,1.1900978088378906,0.4222455620765686,0.849999189376831,1.0749201774597168,0.14999987185001373,,,,
