w_accuracy_step,w_stability_step,epoch,trainer/global_step,_step,tloss_step,_timestamp,_runtime,tloss_a_step,tloss_s_step,tloss_a_epoch,tloss_s_epoch,tloss_epoch,w_accuracy_epoch,w_stability_epoch,sMAPE,sMAPC,RMSSE,RMSSC
1.0,0.0,145,13549,415,0.2168371081352234,1778399600.7241986,5771.496399333,0.2168371081352234,0.24909935891628265,,,,,,,,,
,,145,13577,416,,1778399613.4630895,5784.235115957,,,0.23363420367240906,0.26695716381073,0.23363420367240906,1.0,0.0,,,,
1.0,0.0,146,13599,417,0.22602328658103943,1778399622.5592687,5793.331331223,0.22602328658103943,0.2667056620121002,,,,,,,,,
1.0,0.0,146,13649,418,0.23452767729759216,1778399643.352542,5814.124457382,0.23452767729759216,0.25185346603393555,,,,,,,,,
,,146,13670,419,,1778399653.0067515,5823.778786121,,,0.22933906316757202,0.2672990560531616,0.22933906316757202,1.0,0.0,,,,
1.0,0.0,147,13699,420,0.23361912369728088,1778399664.9461558,5835.718184058,0.23361912369728088,0.29313552379608154,,,,,,,,,
1.0,0.0,147,13749,421,0.22118297219276428,1778399685.5613647,5856.333414088,0.22118297219276428,0.2762768268585205,,,,,,,,,
,,147,13763,422,,1778399692.338618,5863.110613727,,,0.24137555062770844,0.2781931161880493,0.24137555062770844,1.0,0.0,,,,
1.0,0.0,148,13799,423,0.26859986782073975,1778399707.0618658,5877.833916147,0.26859986782073975,0.28859665989875793,,,,,,,,,
1.0,0.0,148,13849,424,0.2401905506849289,1778399727.6581933,5898.430313257,0.2401905506849289,0.28185155987739563,,,,,,,,,
,,148,13856,425,,1778399731.5199234,5902.29206527,,,0.24280931055545807,0.28074532747268677,0.24280931055545807,1.0,0.0,,,,
1.0,0.0,149,13899,426,0.22365984320640564,1778399749.599367,5920.371481544,0.22365984320640564,0.24718162417411804,,,,,,,,,
1.0,0.0,149,13949,427,0.23608621954917908,1778399770.6348553,5941.406960863,0.23608621954917908,0.2594306468963623,,,,,,,,,
,,149,13949,428,,1778399771.6664786,5942.438629748,,,0.23303571343421936,0.26664111018180847,0.23303571343421936,1.0,0.0,,,,
1.0,0.0,150,13999,429,0.24334661662578583,1778399792.5995011,5963.371633045,0.24334661662578583,0.2728777825832367,,,,,,,,,
,,150,14042,430,,1778399811.4796143,5982.251769438,,,0.23154085874557495,0.26438456773757935,0.23154085874557495,1.0,0.0,,,,
1.0,0.0,151,14049,431,0.23824669420719147,1778399814.4753582,5985.247348267,0.23824669420719147,0.27220678329467773,,,,,,,,,
1.0,0.0,151,14099,432,0.22505825757980347,1778399835.1206832,6005.892930597,0.22505825757980347,0.23983293771743774,,,,,,,,,
,,151,14135,433,,1778399851.1441193,6021.916311826,,,0.22113114595413208,0.255109578371048,0.22113114595413208,1.0,0.0,,,,
1.0,0.0,152,14149,434,0.23185735940933228,1778399857.0508041,6027.822923913,0.23185735940933228,0.2711542546749115,,,,,,,,,
1.0,0.0,152,14199,435,0.22454430162906647,1778399877.913427,6048.685505866,0.22454430162906647,0.26119282841682434,,,,,,,,,
,,152,14228,436,,1778399891.0742958,6061.846450733,,,0.2320384979248047,0.27074751257896423,0.2320384979248047,1.0,0.0,,,,
1.0,0.0,153,14249,437,0.25235381722450256,1778399899.930566,6070.702628141,0.25235381722450256,0.29058700799942017,,,,,,,,,
1.0,0.0,153,14299,438,0.24400462210178375,1778399920.7136743,6091.485766666,0.24400462210178375,0.2746654450893402,,,,,,,,,
,,153,14321,439,,1778399930.961275,6101.733417195,,,0.23329685628414154,0.2724543511867523,0.23329685628414154,1.0,0.0,,,,
1.0,0.0,154,14349,440,0.2235635221004486,1778399942.6621988,6113.434236726,0.2235635221004486,0.27028095722198486,,,,,,,,,
1.0,0.0,154,14399,441,0.2643987536430359,1778399963.4166064,6134.188714591,0.2643987536430359,0.2828054130077362,,,,,,,,,
,,154,14414,442,,1778399970.668419,6141.440561165,,,0.23390114307403564,0.27166488766670227,0.23390114307403564,1.0,0.0,,,,
,,155,14415,443,,1778399983.2193394,6153.99150586,,,,,,,,12.523897171020508,8.529813766479492,1.1125494241714478,0.7071288228034973
