tloss_s_step,w_accuracy_step,epoch,trainer/global_step,_runtime,_step,tloss_a_step,tloss_step,w_stability_step,_timestamp,w_accuracy_epoch,w_stability_epoch,tloss_a_epoch,tloss_s_epoch,tloss_epoch,sMAPE,RMSSC,sMAPC,RMSSE
,,144,13484,5480.115199116,413,,,,1778428535.2762792,1.0,0.0,0.304280161857605,0.3338911235332489,0.304280161857605,,,,
0.33273637294769287,1.0,145,13499,5485.981745704,414,0.2937657833099365,0.2937657833099365,0.0,1778428541.142781,,,,,,,,,
0.36132436990737915,1.0,145,13549,5505.36980213,415,0.330209881067276,0.330209881067276,0.0,1778428560.5307226,,,,,,,,,
,,145,13577,5517.948023261,416,,,,1778428573.108869,1.0,0.0,0.30453580617904663,0.33830156922340393,0.30453580617904663,,,,
0.35670971870422363,1.0,146,13599,5526.719266275,417,0.3219665586948395,0.3219665586948395,0.0,1778428581.8803315,,,,,,,,,
0.35688942670822144,1.0,146,13649,5546.11838931,418,0.30843472480773926,0.30843472480773926,0.0,1778428601.2795055,,,,,,,,,
,,146,13670,5556.06638186,419,,,,1778428611.2274718,1.0,0.0,0.3161807060241699,0.34902793169021606,0.3161807060241699,,,,
0.3029903173446655,1.0,147,13699,5567.489615585,420,0.27284061908721924,0.27284061908721924,0.0,1778428622.650667,,,,,,,,,
0.3264292776584625,1.0,147,13749,5586.949883464,421,0.3090672791004181,0.3090672791004181,0.0,1778428642.1109383,,,,,,,,,
,,147,13763,5594.027969107,422,,,,1778428649.1890056,1.0,0.0,0.2958904802799225,0.3244101107120514,0.2958904802799225,,,,
0.33058199286460876,1.0,148,13799,5608.029906267,423,0.3114704191684723,0.3114704191684723,0.0,1778428663.1909456,,,,,,,,,
0.30514416098594666,1.0,148,13849,5627.259439943,424,0.27482870221138,0.27482870221138,0.0,1778428682.4204912,,,,,,,,,
,,148,13856,5631.700655714,425,,,,1778428686.8616476,1.0,0.0,0.29536357522010803,0.32325541973114014,0.29536357522010803,,,,
0.31133347749710083,1.0,149,13899,5648.353165043,426,0.28716230392456055,0.28716230392456055,0.0,1778428703.5140498,,,,,,,,,
0.35010069608688354,1.0,149,13949,5667.755322177,427,0.3110848069190979,0.3110848069190979,0.0,1778428722.9162717,,,,,,,,,
,,149,13949,5669.407159672,428,,,,1778428724.568054,1.0,0.0,0.2851389944553375,0.3180941641330719,0.2851389944553375,,,,
0.3487226068973541,1.0,150,13999,5688.675366776,429,0.32985222339630127,0.32985222339630127,0.0,1778428743.836308,,,,,,,,,
,,150,14042,5706.962407602,430,,,,1778428762.123445,1.0,0.0,0.29336702823638916,0.32213932275772095,0.29336702823638916,,,,
0.299590140581131,1.0,151,14049,5709.635034156,431,0.26064980030059814,0.26064980030059814,0.0,1778428764.7959826,,,,,,,,,
0.33226290345191956,1.0,151,14099,5729.175008515,432,0.3088808059692383,0.3088808059692383,0.0,1778428784.3359156,,,,,,,,,
,,151,14135,5744.812220937,433,,,,1778428799.973234,1.0,0.0,0.28566351532936096,0.31751129031181335,0.28566351532936096,,,,
0.3418903946876526,1.0,152,14149,5750.311381853,434,0.3046654164791107,0.3046654164791107,0.0,1778428805.472352,,,,,,,,,
0.3026428520679474,1.0,152,14199,5769.844954379,435,0.2719719707965851,0.2719719707965851,0.0,1778428825.0060508,,,,,,,,,
,,152,14228,5782.776111177,436,,,,1778428837.9371657,1.0,0.0,0.28993910551071167,0.32297879457473755,0.28993910551071167,,,,
0.30190497636795044,1.0,153,14249,5790.831588733,437,0.2807905972003937,0.2807905972003937,0.0,1778428845.992671,,,,,,,,,
0.31345880031585693,1.0,153,14299,5810.211048517,438,0.2746128439903259,0.2746128439903259,0.0,1778428865.3722353,,,,,,,,,
,,153,14321,5820.249804064,439,,,,1778428875.4108903,1.0,0.0,0.27637460827827454,0.3050568401813507,0.27637460827827454,,,,
0.37135037779808044,1.0,154,14349,5831.057505094,440,0.3283619284629822,0.3283619284629822,0.0,1778428886.2186701,,,,,,,,,
0.30853980779647827,1.0,154,14399,5850.712287742,441,0.26651421189308167,0.26651421189308167,0.0,1778428905.8733776,,,,,,,,,
,,154,14414,5858.34397737,442,,,,1778428913.5049462,1.0,0.0,0.2962563931941986,0.3292674124240875,0.2962563931941986,,,,
,,155,14415,5871.73511687,443,,,,1778428926.8962648,,,,,,13.5320405960083,0.8516445755958557,11.181899070739746,1.159242868423462
