tloss_a_step,tloss_s_step,w_stability_step,epoch,trainer/global_step,_timestamp,_runtime,tloss_step,w_accuracy_step,_step,tloss_s_epoch,w_accuracy_epoch,tloss_a_epoch,tloss_epoch,w_stability_epoch,sMAPE,RMSSE,RMSSC,sMAPC
1.1583538055419922,0.5430160760879517,0.0,145,13549,1778412577.3845992,6295.560661221,1.1583538055419922,1.0,415,,,,,,,,,
,,,145,13577,1778412589.9311764,6308.10718112,,,416,0.5628572106361389,1.0,1.1909630298614502,1.1909630298614502,0.0,,,,
1.1574534177780151,0.5387542247772217,0.0,146,13599,1778412602.6464376,6320.822478702,1.1574534177780151,1.0,417,,,,,,,,,
1.1716055870056152,0.5620015859603882,0.0,146,13649,1778412623.687483,6341.863387007,1.1716055870056152,1.0,418,,,,,,,,,
,,,146,13670,1778412633.5956051,6351.771722295,,,419,0.5621173977851868,1.0,1.1903403997421265,1.1903403997421265,0.0,,,,
1.2337024211883545,0.5885006785392761,0.0,147,13699,1778412649.4267445,6367.602804918,1.2337024211883545,1.0,420,,,,,,,,,
1.1635067462921143,0.5672680139541626,0.0,147,13749,1778412670.3424363,6388.51841629,1.1635067462921143,1.0,421,,,,,,,,,
,,,147,13763,1778412677.1174853,6395.293468133,,,422,0.5632814168930054,1.0,1.1899768114089966,1.1899768114089966,0.0,,,,
1.2269285917282104,0.5807256102561951,0.0,148,13799,1778412695.9147496,6414.090632392,1.2269285917282104,1.0,423,,,,,,,,,
1.1268819570541382,0.4962347745895386,0.0,148,13849,1778412716.7483878,6434.924487243,1.1268819570541382,1.0,424,,,,,,,,,
,,,148,13856,1778412720.4630008,6438.639105484,,,425,0.5520153641700745,1.0,1.1874744892120361,1.1874744892120361,0.0,,,,
1.2673640251159668,0.5419967770576477,0.0,149,13899,1778412742.1996105,6460.375557847,1.2673640251159668,1.0,426,,,,,,,,,
1.1806089878082275,0.5314542055130005,0.0,149,13949,1778412763.2655118,6481.441401064,1.1806089878082275,1.0,427,,,,,,,,,
,,,149,13949,1778412764.1343732,6482.310353989,,,428,0.5532862544059753,1.0,1.17923903465271,1.17923903465271,0.0,,,,
1.1470834016799927,0.5677944421768188,0.0,150,13999,1778412788.5612974,6506.737204071,1.1470834016799927,1.0,429,,,,,,,,,
,,,150,14042,1778412807.5657778,6525.741750082,,,430,0.5554071068763733,1.0,1.191604495048523,1.191604495048523,0.0,,,,
1.1779123544692993,0.5315788388252258,0.0,151,14049,1778412813.9652565,6532.141235775,1.1779123544692993,1.0,431,,,,,,,,,
1.144017219543457,0.5130434036254883,0.0,151,14099,1778412835.0834255,6553.259468543,1.144017219543457,1.0,432,,,,,,,,,
,,,151,14135,1778412851.3369641,6569.513106033,,,433,0.5495065450668335,1.0,1.1790622472763062,1.1790622472763062,0.0,,,,
1.174210786819458,0.5811671614646912,0.0,152,14149,1778412860.643071,6578.81899721,1.174210786819458,1.0,434,,,,,,,,,
1.2200450897216797,0.5235013961791992,0.0,152,14199,1778412882.0687046,6600.244724235,1.2200450897216797,1.0,435,,,,,,,,,
,,,152,14228,1778412895.1412098,6613.317194232,,,436,0.5512900352478027,1.0,1.1847407817840576,1.1847407817840576,0.0,,,,
1.1874966621398926,0.6037890911102295,0.0,153,14249,1778412907.1606576,6625.336704029,1.1874966621398926,1.0,437,,,,,,,,,
1.128540277481079,0.5478805303573608,0.0,153,14299,1778412928.021496,6646.197555449,1.128540277481079,1.0,438,,,,,,,,,
,,,153,14321,1778412938.191003,6656.367241384,,,439,0.5592963695526123,1.0,1.1819922924041748,1.1819922924041748,0.0,,,,
1.1794291734695435,0.5268537402153015,0.0,154,14349,1778412953.3530421,6671.52912522,1.1794291734695435,1.0,440,,,,,,,,,
1.1295995712280273,0.5217862129211426,0.0,154,14399,1778412974.2096958,6692.385620391,1.1295995712280273,1.0,441,,,,,,,,,
,,,154,14414,1778412981.3352432,6699.511214332,,,442,0.5524018406867981,1.0,1.1809778213500977,1.1809778213500977,0.0,,,,
,,,155,14415,1778413360.712491,7078.888534063,,,443,,,,,,9.553003311157227,1.2832491397857666,0.5721333026885986,4.2789998054504395
