tloss_s_step,w_accuracy_step,w_stability_step,trainer/global_step,_runtime,_step,tloss_a_step,tloss_step,epoch,_timestamp,tloss_s_epoch,tloss_epoch,w_accuracy_epoch,tloss_a_epoch,w_stability_epoch,sMAPE,RMSSE,RMSSC,sMAPC
,,,13577,6105.234364967,416,,,145,1778440880.5312119,0.5514999032020569,1.1944618225097656,1.0,1.1944618225097656,0.0,,,,
0.5211995840072632,1.0,0.0,13599,6117.817834628,417,1.1640527248382568,1.1640527248382568,146,1778440893.1146595,,,,,,,,,
0.5597895383834839,1.0,0.0,13649,6137.17368253,418,1.2168943881988525,1.2168943881988525,146,1778440912.4704318,,,,,,,,,
,,,13670,6147.14824421,419,,,146,1778440922.444961,0.5650539994239807,1.1895445585250854,1.0,1.1895445585250854,0.0,,,,
0.569190263748169,1.0,0.0,13699,6162.361405188,420,1.191110610961914,1.191110610961914,147,1778440937.6580615,,,,,,,,,
0.5295398235321045,1.0,0.0,13749,6181.604929692,421,1.1996666193008423,1.1996666193008423,147,1778440956.901731,,,,,,,,,
,,,13763,6188.661756134,422,,,147,1778440963.9584944,0.5648589730262756,1.2057493925094604,1.0,1.2057493925094604,0.0,,,,
0.5787242650985718,1.0,0.0,13799,6206.856959577,423,1.1729161739349365,1.1729161739349365,148,1778440982.1538103,,,,,,,,,
0.5535727739334106,1.0,0.0,13849,6226.32836936,424,1.2352910041809082,1.2352910041809082,148,1778441001.625133,,,,,,,,,
,,,13856,6230.84018458,425,,,148,1778441006.1368825,0.5631341934204102,1.1837104558944702,1.0,1.1837104558944702,0.0,,,,
0.5094218254089355,1.0,0.0,13899,6251.448649771,426,1.188541054725647,1.188541054725647,149,1778441026.7455432,,,,,,,,,
0.5775582790374756,1.0,0.0,13949,6270.778381444,427,1.1957786083221436,1.1957786083221436,149,1778441046.0752704,,,,,,,,,
,,,13949,6272.451420553,428,,,149,1778441047.7482488,0.5611091256141663,1.204338550567627,1.0,1.204338550567627,0.0,,,,
0.5067394375801086,1.0,0.0,13999,6295.700672669,429,1.1985256671905518,1.1985256671905518,150,1778441070.99742,,,,,,,,,
,,,14042,6314.024361984,430,,,150,1778441089.3211179,0.5544763207435608,1.194722294807434,1.0,1.194722294807434,0.0,,,,
0.5404763221740723,1.0,0.0,14049,6320.607913315,431,1.1781904697418213,1.1781904697418213,151,1778441095.9046428,,,,,,,,,
0.5609414577484131,1.0,0.0,14099,6340.303593645,432,1.2115495204925537,1.2115495204925537,151,1778441115.6002703,,,,,,,,,
,,,14135,6355.94860089,433,,,151,1778441131.245378,0.5587857365608215,1.1893384456634521,1.0,1.1893384456634521,0.0,,,,
0.5854839086532593,1.0,0.0,14149,6365.399537907,434,1.1749725341796875,1.1749725341796875,152,1778441140.6963098,,,,,,,,,
0.5837200284004211,1.0,0.0,14199,6385.053998799,435,1.2972180843353271,1.2972180843353271,152,1778441160.3507607,,,,,,,,,
,,,14228,6397.979641809,436,,,152,1778441173.2762806,0.5616146922111511,1.1941487789154053,1.0,1.1941487789154053,0.0,,,,
0.5024826526641846,1.0,0.0,14249,6410.100464508,437,1.1409213542938232,1.1409213542938232,153,1778441185.3972306,,,,,,,,,
0.5476500988006592,1.0,0.0,14299,6429.753088928,438,1.138124942779541,1.138124942779541,153,1778441205.0498297,,,,,,,,,
,,,14321,6439.872444818,439,,,153,1778441215.169145,0.5591011643409729,1.1953378915786743,1.0,1.1953378915786743,0.0,,,,
0.5569872856140137,1.0,0.0,14349,6454.807299922,440,1.185023546218872,1.185023546218872,154,1778441230.1040118,,,,,,,,,
0.5562901496887207,1.0,0.0,14399,6474.441937297,441,1.1289279460906982,1.1289279460906982,154,1778441249.7386646,,,,,,,,,
,,,14414,6481.947390075,442,,,154,1778441257.2440317,0.5593702793121338,1.1919838190078735,1.0,1.1919838190078735,0.0,,,,
,,,14415,6860.989996956,443,,,155,1778441636.2865832,,,,,,9.51490306854248,1.2579342126846313,0.5830298662185669,4.203615188598633
