epoch,_timestamp,_runtime,tloss_a_step,tloss_step,trainer/global_step,_step,tloss_s_step,w_accuracy_step,w_stability_step,tloss_s_epoch,tloss_epoch,w_accuracy_epoch,w_stability_epoch,tloss_a_epoch,RMSSC,RMSSE,sMAPE,sMAPC
63,1778820574.3661704,3678.145653585,1.2124264240264893,1.0930731296539307,5949,181,0.41673749685287476,0.8500000238418579,0.15000000596046448,,,,,,,,,
63,1778820577.257495,3681.036959655,,,5951,182,,,,0.4429316818714142,1.1064280271530151,0.849999189376831,0.14999987185001373,1.2235158681869507,,,,
64,1778820608.5095296,3712.288901065,1.2091432809829712,1.0927159786224365,5999,183,0.4329606592655182,0.8500000238418579,0.15000000596046448,,,,,,,,,
64,1778820635.8063138,3739.585892861,,,6044,184,,,,0.4377686381340027,1.1067668199539185,0.849999189376831,0.14999987185001373,1.2248250246047974,,,,
65,1778820643.0666533,3746.845993739,1.2812440395355225,1.1552122831344604,6049,185,0.44103187322616577,0.8500000238418579,0.15000000596046448,,,,,,,,,
65,1778820670.8505418,3774.629886943,1.2233115434646606,1.0991111993789673,6099,186,0.3953087627887726,0.8500000238418579,0.15000000596046448,,,,,,,,,
65,1778820693.249713,3797.029247732,,,6137,187,,,,0.4381408393383026,1.113479495048523,0.849999189376831,0.14999987185001373,1.2326569557189941,,,,
66,1778820704.3595994,3808.138954514,1.1975969076156616,1.0897566080093384,6149,188,0.4786609709262848,0.8500000238418579,0.15000000596046448,,,,,,,,,
66,1778820731.8745766,3835.653928804,1.204491138458252,1.089430570602417,6199,189,0.4374206066131592,0.8500000238418579,0.15000000596046448,,,,,,,,,
66,1778820751.040884,3854.820414749,,,6230,190,,,,0.4333151876926422,1.1002798080444336,0.849999189376831,0.14999987185001373,1.217979073524475,,,,
67,1778820766.3349605,3870.11428084,1.2979323863983154,1.1724857091903687,6249,191,0.46162140369415283,0.8500000238418579,0.15000000596046448,,,,,,,,,
67,1778820793.7898695,3897.56920523,1.2293612957000732,1.1155972480773926,6299,192,0.4709339439868927,0.8500000238418579,0.15000000596046448,,,,,,,,,
67,1778820808.5210285,3912.300577034,,,6323,193,,,,0.44344562292099,1.1180365085601807,0.849999189376831,0.14999987185001373,1.2370821237564087,,,,
68,1778820827.5357716,3931.315085101,1.2420423030853271,1.1256660223007202,6349,194,0.46620047092437744,0.8500000238418579,0.15000000596046448,,,,,,,,,
68,1778820854.85463,3958.633976596,1.1470736265182495,1.0355974435806274,6399,195,0.4038991630077362,0.8500000238418579,0.15000000596046448,,,,,,,,,
68,1778820865.892618,3969.672471035,,,6416,196,,,,0.4398849308490753,1.106290340423584,0.849999189376831,0.14999987185001373,1.2238917350769043,,,,
69,1778820888.348893,3992.128175701,1.3035167455673218,1.1777883768081665,6449,197,0.46532711386680603,0.8500000238418579,0.15000000596046448,,,,,,,,,
69,1778820915.634592,4019.413914191,1.2348432540893555,1.1153935194015503,6499,198,0.4385114014148712,0.8500000238418579,0.15000000596046448,,,,,,,,,
69,1778820923.1677635,4026.947401622,,,6509,199,,,,0.4386550784111023,1.0976558923721313,0.849999189376831,0.14999987185001373,1.2139499187469482,,,,
70,1778820949.7802393,4053.55963764,1.1924129724502563,1.074935793876648,6549,200,0.40923184156417847,0.8500000238418579,0.15000000596046448,,,,,,,,,
70,1778820977.1759684,4080.955373103,1.1378543376922607,1.0320558547973633,6599,201,0.43253061175346375,0.8500000238418579,0.15000000596046448,,,,,,,,,
70,1778820980.6226757,4084.402564783,,,6602,202,,,,0.4367859959602356,1.11131751537323,0.849999189376831,0.14999987185001373,1.2303522825241089,,,,
71,1778821010.9052148,4114.684577864,1.1730319261550903,1.0663424730300903,6649,203,0.46176832914352417,0.8500000238418579,0.15000000596046448,,,,,,,,,
71,1778821038.0096278,4141.789056188,,,6695,204,,,,0.43557208776474,1.1026397943496704,0.849999189376831,0.14999987185001373,1.2203572988510132,,,,
72,1778821044.8727574,4148.652272149,1.1881194114685059,1.0784646272659302,6699,205,0.4570876359939575,0.8500000238418579,0.15000000596046448,,,,,,,,,
72,1778821072.0872822,4175.866646281,1.2304530143737793,1.1137341260910034,6749,206,0.45232707262039185,0.8500000238418579,0.15000000596046448,,,,,,,,,
72,1778821095.2481608,4199.027587522,,,6788,207,,,,0.4430418908596039,1.1072256565093994,0.849999189376831,0.14999987185001373,1.2244346141815186,,,,
73,1778821105.8197277,4209.599352948,1.2347581386566162,1.1170294284820557,6799,208,0.4498996138572693,0.8500000238418579,0.15000000596046448,,,,,,,,,
73,1778821132.9827662,4236.762111162,1.2950681447982788,1.1674209833145142,6849,209,0.44408726692199707,0.8500000238418579,0.15000000596046448,,,,,,,,,
73,1778821152.2311287,4256.010502113,,,6881,210,,,,0.44197291135787964,1.1032545566558838,0.849999189376831,0.14999987185001373,1.2199512720108032,,,,
74,1778821166.652261,4270.432029277,1.1759772300720215,1.0625683069229126,6899,211,0.4199175238609314,0.8500000238418579,0.15000000596046448,,,,,,,,,
74,1778821193.736868,4297.516244286,1.249448299407959,1.12370765209198,6949,212,0.41117754578590393,0.8500000238418579,0.15000000596046448,,,,,,,,,
74,1778821209.2005427,4312.979979306,,,6974,213,,,,0.443399041891098,1.104323387145996,0.849999189376831,0.14999987185001373,1.2209573984146118,,,,
75,1778821227.000676,4330.780366026,1.2371383905410767,1.1168960332870483,6999,214,0.4355221688747406,0.8500000238418579,0.15000000596046448,,,,,,,,,
75,1778821254.451233,4358.230520054,1.2357885837554932,1.1149656772613525,7049,215,0.4303024411201477,0.8500000238418579,0.15000000596046448,,,,,,,,,
75,1778821266.100642,4369.880084046,,,7067,216,,,,0.4402942955493927,1.104779601097107,0.849999189376831,0.14999987185001373,1.2220412492752075,,,,
76,1778821288.2411308,4392.020501979,1.255692958831787,1.1306545734405518,7099,217,0.42210325598716736,0.8500000238418579,0.15000000596046448,,,,,,,,,
76,1778821315.5731401,4419.352464617,1.2517485618591309,1.1301912069320679,7149,218,0.44136592745780945,0.8500000238418579,0.15000000596046448,,,,,,,,,
76,1778821323.5716488,4427.351119579,,,7160,219,,,,0.436136394739151,1.0973234176635742,0.849999189376831,0.14999987185001373,1.214003562927246,,,,
77,1778821349.3806765,4453.160637269,1.1943187713623047,1.0797038078308105,7199,220,0.4302194118499756,0.8500000238418579,0.15000000596046448,,,,,,,,,
77,1778821376.7894554,4480.568828553,1.1843998432159424,1.0742571353912354,7249,221,0.4501148462295532,0.8500000238418579,0.15000000596046448,,,,,,,,,
77,1778821381.1025245,4484.88192781,,,7253,222,,,,0.44198840856552124,1.0975219011306763,0.849999189376831,0.14999987185001373,1.2132041454315186,,,,
78,1778821410.6160705,4514.395830926,1.2211816310882568,1.10214364528656,7299,223,0.42759478092193604,0.8500000238418579,0.15000000596046448,,,,,,,,,
78,1778821438.3315692,4542.111064973,,,7346,224,,,,0.44158023595809937,1.1002492904663086,0.849999189376831,0.14999987185001373,1.2164850234985352,,,,
79,1778821444.219053,4547.998341432,1.145885705947876,1.0339155197143555,7349,225,0.39941757917404175,0.8500000238418579,0.15000000596046448,,,,,,,,,
79,1778821471.722754,4575.502224052,1.22417414188385,1.1094310283660889,7399,226,0.4592192769050598,0.8500000238418579,0.15000000596046448,,,,,,,,,
79,1778821495.4589229,4599.238435042,,,7439,227,,,,0.437441885471344,1.1042190790176392,0.849999189376831,0.14999987185001373,1.2218856811523438,,,,
80,1778821505.170936,4608.950309471,1.1617517471313477,1.04878568649292,7449,228,0.40864503383636475,0.8500000238418579,0.15000000596046448,,,,,,,,,
80,1778821532.9037185,4636.683250074,1.2048726081848145,1.0976593494415283,7499,229,0.49011698365211487,0.8500000238418579,0.15000000596046448,,,,,,,,,
80,1778821552.6172326,4656.396652424,,,7532,230,,,,0.43960338830947876,1.10493803024292,0.849999189376831,0.14999987185001373,1.2223496437072754,,,,
81,1778821566.364523,4670.143847256,1.1660799980163574,1.0566112995147705,7549,231,0.43628886342048645,0.8500000238418579,0.15000000596046448,,,,,,,,,
81,1778821593.8258598,4697.605507161,1.1831684112548828,1.066884160041809,7599,232,0.4079400300979614,0.8500000238418579,0.15000000596046448,,,,,,,,,
81,1778821609.5361059,4713.315626311,,,7625,233,,,,0.4390541911125183,1.0966174602508545,0.849999189376831,0.14999987185001373,1.2126578092575073,,,,
82,1778821627.4631388,4731.242503545,1.2404828071594238,1.1213068962097168,7649,234,0.445976197719574,0.8500000238418579,0.15000000596046448,,,,,,,,,
82,1778821654.6645103,4758.443862406,1.1639331579208374,1.0550997257232666,7699,235,0.4383765459060669,0.8500000238418579,0.15000000596046448,,,,,,,,,
82,1778821667.0874288,4770.866970885,,,7718,236,,,,0.43446478247642517,1.102283000946045,0.849999189376831,0.14999987185001373,1.2201329469680786,,,,
83,1778821688.8788877,4792.658244695,1.2413498163223267,1.120404839515686,7749,237,0.435049831867218,0.8500000238418579,0.15000000596046448,,,,,,,,,
83,1778821716.388728,4820.168262026,1.2581273317337036,1.1348870992660522,7799,238,0.43652552366256714,0.8500000238418579,0.15000000596046448,,,,,,,,,
83,1778821724.519308,4828.298714533,,,7811,239,,,,0.441728413105011,1.0977942943572998,0.849999189376831,0.14999987185001373,1.213570237159729,,,,
84,1778821749.8237104,4853.603040289,1.2362099885940552,1.1151272058486938,7849,240,0.42899125814437866,0.8500000238418579,0.15000000596046448,,,,,,,,,
84,1778821776.8538213,4880.633167471,1.199756383895874,1.089047908782959,7899,241,0.46170032024383545,0.8500000238418579,0.15000000596046448,,,,,,,,,
84,1778821781.6750398,4885.454908438,,,7904,242,,,,0.442913681268692,1.0967957973480225,0.849999189376831,0.14999987185001373,1.2121869325637817,,,,
85,1778821810.8041506,4914.583454561,1.1960597038269043,1.0825730562210083,7949,243,0.4394817352294922,0.8500000238418579,0.15000000596046448,,,,,,,,,
85,1778821838.7359555,4942.515505056,,,7997,244,,,,0.43799370527267456,1.0930923223495483,0.849999189376831,0.14999987185001373,1.20869779586792,,,,
86,1778821844.2496169,4948.029166917,1.2081784009933472,1.0922298431396484,7999,245,0.43518805503845215,0.8500000238418579,0.15000000596046448,,,,,,,,,
86,1778821871.8687358,4975.648164309,1.2383103370666504,1.1174826622009277,8049,246,0.4327927827835083,0.8500000238418579,0.15000000596046448,,,,,,,,,
86,1778821895.9903398,4999.769791636,,,8090,247,,,,0.4385221004486084,1.1038063764572144,0.849999189376831,0.14999987185001373,1.2212092876434326,,,,
87,1778821905.1955085,5008.975007525,1.2087810039520264,1.0924614667892456,8099,248,0.4333166480064392,0.8500000238418579,0.15000000596046448,,,,,,,,,
87,1778821932.7326949,5036.512095817,1.2132658958435059,1.0989558696746826,8149,249,0.4511988162994385,0.8500000238418579,0.15000000596046448,,,,,,,,,
87,1778821952.9441333,5056.723702774,,,8183,250,,,,0.43827319145202637,1.0952061414718628,0.849999189376831,0.14999987185001373,1.2111355066299438,,,,
88,1778821966.111903,5069.89149007,1.2199363708496094,1.1051262617111206,8199,251,0.45453521609306335,0.8500000238418579,0.15000000596046448,,,,,,,,,
88,1778821993.6538925,5097.433251514,1.2195749282836914,1.104075312614441,8249,252,0.4495769441127777,0.8500000238418579,0.15000000596046448,,,,,,,,,
88,1778822010.3329678,5114.112392293,,,8276,253,,,,0.44130033254623413,1.0987772941589355,0.849999189376831,0.14999987185001373,1.2148027420043945,,,,
89,1778822027.118477,5130.897930199,1.1999006271362305,1.082817792892456,8299,254,0.4193479120731354,0.8500000238418579,0.15000000596046448,,,,,,,,,
89,1778822054.2362068,5158.015635634,1.2237378358840942,1.102806568145752,8349,255,0.4175286591053009,0.8500000238418579,0.15000000596046448,,,,,,,,,
89,1778822067.330591,5171.110103843,,,8369,256,,,,0.4410281479358673,1.0939464569091797,0.849999189376831,0.14999987185001373,1.2091678380966187,,,,
90,1778822088.1651633,5191.944665525,1.1902973651885986,1.076390027999878,8399,257,0.43091458082199097,0.8500000238418579,0.15000000596046448,,,,,,,,,
90,1778822115.3829873,5219.162324945,1.2299585342407227,1.1123156547546387,8449,258,0.4456726908683777,0.8500000238418579,0.15000000596046448,,,,,,,,,
90,1778822124.4851537,5228.264524303,,,8462,259,,,,0.4380553960800171,1.099177598953247,0.849999189376831,0.14999987185001373,1.215846300125122,,,,
91,1778822149.1821084,5252.961647399,1.1655691862106323,1.0525712966918945,8499,260,0.41224977374076843,0.8500000238418579,0.15000000596046448,,,,,,,,,
91,1778822176.436272,5280.215552829,1.2427536249160767,1.1268162727355957,8549,261,0.4698377549648285,0.8500000238418579,0.15000000596046448,,,,,,,,,
91,1778822181.4355657,5285.215115529,,,8555,262,,,,0.4351767301559448,1.0970017910003662,0.849999189376831,0.14999987185001373,1.213794469833374,,,,
92,1778822210.3986344,5314.178321425,1.218597412109375,1.1029871702194214,8599,263,0.4478623569011688,0.8500000238418579,0.15000000596046448,,,,,,,,,
92,1778822238.9517345,5342.731136296,,,8648,264,,,,0.4445197880268097,1.0992696285247803,0.849999189376831,0.14999987185001373,1.2148133516311646,,,,
93,1778822243.988864,5347.768233663,1.221777319908142,1.10398530960083,8649,265,0.4364964962005615,0.8500000238418579,0.15000000596046448,,,,,,,,,
93,1778822271.6475577,5375.427166943,1.1861188411712646,1.0722190141677856,8699,266,0.42678678035736084,0.8500000238418579,0.15000000596046448,,,,,,,,,
93,1778822296.4359183,5400.215325747,,,8741,267,,,,0.4425109922885895,1.0995326042175293,0.849999189376831,0.14999987185001373,1.215477705001831,,,,
94,1778822305.4134703,5409.192864991,1.2477970123291016,1.1211334466934204,8749,268,0.4033735692501068,0.8500000238418579,0.15000000596046448,,,,,,,,,
94,1778822332.7035837,5436.483133469,1.2109613418579102,1.0957660675048828,8799,269,0.44299250841140747,0.8500000238418579,0.15000000596046448,,,,,,,,,
94,1778822353.914857,5457.694286004,,,8834,270,,,,0.43765050172805786,1.0947173833847046,0.849999189376831,0.14999987185001373,1.2106704711914062,,,,
95,1778822366.6177146,5470.3970295,1.1429107189178467,1.0415127277374268,8849,271,0.46692419052124023,0.8500000238418579,0.15000000596046448,,,,,,,,,
95,1778822393.926587,5497.70598244,1.2214009761810303,1.1036239862442017,8899,272,0.4362209439277649,0.8500000238418579,0.15000000596046448,,,,,,,,,
95,1778822411.1171372,5514.896704859,,,8927,273,,,,0.43804964423179626,1.099560022354126,0.849999189376831,0.14999987185001373,1.2162967920303345,,,,
96,1778822428.2343187,5532.013736331,1.1578987836837769,1.054577350616455,8949,274,0.469089150428772,0.8500000238418579,0.15000000596046448,,,,,,,,,
96,1778822455.273567,5559.053081309,1.1733214855194092,1.0670435428619385,8999,275,0.4648016691207886,0.8500000238418579,0.15000000596046448,,,,,,,,,
96,1778822468.8202398,5572.599690014,,,9020,276,,,,0.44072601199150085,1.0934311151504517,0.849999189376831,0.14999987185001373,1.2086145877838135,,,,
97,1778822489.009253,5592.788602235,1.215248703956604,1.1038401126861572,9049,277,0.4725249409675598,0.8500000238418579,0.15000000596046448,,,,,,,,,
97,1778822516.068813,5619.848618334,1.264244794845581,1.1411921977996826,9099,278,0.44389379024505615,0.8500000238418579,0.15000000596046448,,,,,,,,,
97,1778822525.62209,5629.401559071,,,9113,279,,,,0.4353238642215729,1.0893828868865967,0.849999189376831,0.14999987185001373,1.2048051357269287,,,,
98,1778822549.9850066,5653.764444167,1.230825662612915,1.1187692880630493,9149,280,0.4837828278541565,0.8500000238418579,0.15000000596046448,,,,,,,,,
98,1778822576.9807656,5680.760516502,1.2450425624847412,1.1216121912002563,9199,281,0.4221732020378113,0.8500000238418579,0.15000000596046448,,,,,,,,,
98,1778822582.929921,5686.709359015,,,9206,282,,,,0.43562230467796326,1.0925817489624023,0.849999189376831,0.14999987185001373,1.2085161209106445,,,,
99,1778822610.9777658,5714.75711172,1.1748137474060059,1.0624191761016846,9249,283,0.4255160689353943,0.8500000238418579,0.15000000596046448,,,,,,,,,
99,1778822638.4523795,5742.231904807,1.2145646810531616,1.0979400873184204,9299,284,0.4370671510696411,0.8500000238418579,0.15000000596046448,,,,,,,,,
99,1778822640.3287032,5744.108206358,,,9299,285,,,,0.4371050298213959,1.0905108451843262,0.849999189376831,0.14999987185001373,1.2058178186416626,,,,
100,1778822671.8067734,5775.586166057,1.2188056707382202,1.1025696992874146,9349,286,0.4438987076282501,0.8500000238418579,0.15000000596046448,,,,,,,,,
100,1778822697.0848231,5800.864328677,,,9392,287,,,,0.4333864748477936,1.0975948572158813,0.849999189376831,0.14999987185001373,1.2148083448410034,,,,
101,1778822705.144657,5808.924147315,1.2432366609573364,1.1217899322509766,9399,288,0.4335920214653015,0.8500000238418579,0.15000000596046448,,,,,,,,,
101,1778822732.643083,5836.422426829,1.3101478815078735,1.1798051595687866,9449,289,0.4411960244178772,0.8500000238418579,0.15000000596046448,,,,,,,,,
101,1778822754.0004544,5857.7799536,,,9485,290,,,,0.42888256907463074,1.0919594764709473,0.849999189376831,0.14999987185001373,1.2089734077453613,,,,
102,1778822766.029721,5869.809207742,1.1724809408187866,1.0613211393356323,9499,291,0.4314151704311371,0.8500000238418579,0.15000000596046448,,,,,,,,,
102,1778822793.8162239,5897.595678671,1.2175084352493286,1.098902940750122,9549,292,0.4268052577972412,0.8500000238418579,0.15000000596046448,,,,,,,,,
102,1778822811.5198183,5915.299287886,,,9578,293,,,,0.43681800365448,1.0902831554412842,0.849999189376831,0.14999987185001373,1.2056002616882324,,,,
103,1778822827.420853,5931.200603834,1.2246205806732178,1.1060352325439453,9599,294,0.43405142426490784,0.8500000238418579,0.15000000596046448,,,,,,,,,
103,1778822854.7142828,5958.493645583,1.1661796569824219,1.055474042892456,9649,295,0.42814236879348755,0.8500000238418579,0.15000000596046448,,,,,,,,,
103,1778822868.383013,5972.162424713,,,9671,296,,,,0.43475615978240967,1.0958764553070068,0.849999189376831,0.14999987185001373,1.2125447988510132,,,,
104,1778822888.1455247,5991.924998985,1.2896815538406372,1.1656746864318848,9699,297,0.4629690647125244,0.8500000238418579,0.15000000596046448,,,,,,,,,
104,1778822915.4454951,6019.224855657,1.2337778806686401,1.122410535812378,9749,298,0.4913291335105896,0.8500000238418579,0.15000000596046448,,,,,,,,,
104,1778822925.5414722,6029.320887211,,,9764,299,,,,0.4334673583507538,1.089946985244751,0.849999189376831,0.14999987185001373,1.2057965993881226,,,,
105,1778822948.9441018,6052.723729744,1.2342960834503174,1.1171166896820068,9799,300,0.4531000256538391,0.8500000238418579,0.15000000596046448,,,,,,,,,
105,1778822976.3183057,6080.097662582,1.2355090379714966,1.1183631420135498,9849,301,0.45453646779060364,0.8500000238418579,0.15000000596046448,,,,,,,,,
105,1778822982.3667102,6086.1461352,,,9857,302,,,,0.43743351101875305,1.0923384428024292,0.849999189376831,0.14999987185001373,1.2079098224639893,,,,
106,1778823010.050889,6113.83037539,1.1929945945739746,1.0738378763198853,9899,303,0.3986160159111023,0.8500000238418579,0.15000000596046448,,,,,,,,,
106,1778823037.5496364,6141.328994103,1.1870386600494385,1.0745645761489868,9949,304,0.43721091747283936,0.8500000238418579,0.15000000596046448,,,,,,,,,
106,1778823039.9292588,6143.708718049,,,9950,305,,,,0.4382205605506897,1.0940735340118408,0.849999189376831,0.14999987185001373,1.2098121643066406,,,,
107,1778823071.10271,6174.882166983,1.1881182193756104,1.0730023384094238,9999,306,0.420678049325943,0.8500000238418579,0.15000000596046448,,,,,,,,,
107,1778823096.9978912,6200.777323016,,,10043,307,,,,0.4270317256450653,1.0857772827148438,0.849999189376831,0.14999987185001373,1.202026605606079,,,,
108,1778823104.9088497,6208.688147552,1.209930419921875,1.0980312824249268,10049,308,0.4639366865158081,0.8500000238418579,0.15000000596046448,,,,,,,,,
108,1778823132.1169307,6235.896551306,1.2173000574111938,1.1051241159439087,10099,309,0.4694603979587555,0.8500000238418579,0.15000000596046448,,,,,,,,,
108,1778823154.3034494,6258.082949918,,,10136,310,,,,0.4388064444065094,1.093157172203064,0.849999189376831,0.14999987185001373,1.208630919456482,,,,
109,1778823165.801978,6269.581293976,1.2080683708190918,1.0909357070922852,10149,311,0.4271843433380127,0.8500000238418579,0.15000000596046448,,,,,,,,,
109,1778823192.9357245,6296.715387934,1.2520883083343506,1.1337676048278809,10199,312,0.46328282356262207,0.8500000238418579,0.15000000596046448,,,,,,,,,
109,1778823211.5146956,6315.294107289,,,10229,313,,,,0.4363524317741394,1.0995151996612549,0.849999189376831,0.14999987185001373,1.2165440320968628,,,,
110,1778823226.8646727,6330.644090859,1.2578535079956055,1.138698935508728,10249,314,0.46349000930786133,0.8500000238418579,0.15000000596046448,,,,,,,,,
110,1778823254.1680021,6357.947655888,1.2473390102386475,1.118678331375122,10299,315,0.38960039615631104,0.8500000238418579,0.15000000596046448,,,,,,,,,
110,1778823268.2515407,6372.031064966,,,10322,316,,,,0.4440672695636749,1.1000933647155762,0.849999189376831,0.14999987185001373,1.2158622741699219,,,,
111,1778823287.7154388,6391.494800419,1.1708735227584839,1.0605487823486328,10349,317,0.4353749752044678,0.8500000238418579,0.15000000596046448,,,,,,,,,
111,1778823314.8973033,6418.67692753,1.204892873764038,1.0922245979309082,10399,318,0.45377111434936523,0.8500000238418579,0.15000000596046448,,,,,,,,,
111,1778823325.3862667,6429.165665706,,,10415,319,,,,0.43690967559814453,1.0900182723999023,0.849999189376831,0.14999987185001373,1.2052732706069946,,,,
112,1778823348.6414027,6452.420812914,1.1887381076812744,1.077891230583191,10449,320,0.4497581720352173,0.8500000238418579,0.15000000596046448,,,,,,,,,
112,1778823375.7743528,6479.553978504,1.2493423223495483,1.1262459754943848,10499,321,0.42869997024536133,0.8500000238418579,0.15000000596046448,,,,,,,,,
112,1778823382.7283683,6486.507850797,,,10508,322,,,,0.42880675196647644,1.095840573310852,0.849999189376831,0.14999987185001373,1.2135523557662964,,,,
113,1778823409.5646396,6513.343994814,1.2401806116104126,1.1242278814315796,10549,323,0.46716225147247314,0.8500000238418579,0.15000000596046448,,,,,,,,,
113,1778823436.6163187,6540.395666953,1.1711266040802002,1.0593286752700806,10599,324,0.4258066415786743,0.8500000238418579,0.15000000596046448,,,,,,,,,
113,1778823439.5185144,6543.298524338,,,10601,325,,,,0.43735507130622864,1.088584065437317,0.849999189376831,0.14999987185001373,1.2035069465637207,,,,
114,1778823470.5264456,6574.30576551,1.1616296768188477,1.0501781702041626,10649,326,0.41861921548843384,0.8500000238418579,0.15000000596046448,,,,,,,,,
114,1778823496.888939,6600.668392098,,,10694,327,,,,0.43054986000061035,1.0906808376312256,0.849999189376831,0.14999987185001373,1.2071748971939087,,,,
115,1778823503.9891684,6607.768659323,1.2215625047683716,1.1025885343551636,10699,328,0.4284023940563202,0.8500000238418579,0.15000000596046448,,,,,,,,,
115,1778823531.6272607,6635.406661172,1.2043213844299316,1.088449478149414,10749,329,0.4318418502807617,0.8500000238418579,0.15000000596046448,,,,,,,,,
115,1778823554.1310723,6657.910556921,,,10787,330,,,,0.4434155821800232,1.0936970710754395,0.849999189376831,0.14999987185001373,1.208452820777893,,,,
116,1778823565.2684398,6669.048156959,1.2169994115829468,1.100411295890808,10799,331,0.43974512815475464,0.8500000238418579,0.15000000596046448,,,,,,,,,
116,1778823592.5536234,6696.332976225,1.214353322982788,1.0987619161605835,10849,332,0.44374361634254456,0.8500000238418579,0.15000000596046448,,,,,,,,,
116,1778823611.6135523,6715.392949639,,,10880,333,,,,0.43782079219818115,1.0972346067428589,0.849999189376831,0.14999987185001373,1.2136015892028809,,,,
117,1778823626.5873895,6730.366890764,1.0835020542144775,0.9795529246330261,10899,334,0.39050790667533875,0.8500000238418579,0.15000000596046448,,,,,,,,,
117,1778823654.2735312,6758.052926486,1.1397626399993896,1.0345938205718994,10949,335,0.43863701820373535,0.8500000238418579,0.15000000596046448,,,,,,,,,
117,1778823669.1028907,6772.882295161,,,10973,336,,,,0.4315512776374817,1.0781996250152588,0.849999189376831,0.14999987185001373,1.1923140287399292,,,,
118,1778823687.9809992,6791.760698128,1.283507227897644,1.157211184501648,10999,337,0.44153404235839844,0.8500000238418579,0.15000000596046448,,,,,,,,,
118,1778823715.8426297,6819.621969108,1.2132279872894287,1.0968174934387207,11049,338,0.4371579587459564,0.8500000238418579,0.15000000596046448,,,,,,,,,
118,1778823727.1879923,6830.967491373,,,11066,339,,,,0.43937358260154724,1.1004350185394287,0.849999189376831,0.14999987185001373,1.2170931100845337,,,,
119,1778823750.1694915,6853.949044847,1.1400790214538574,1.0355511903762817,11099,340,0.44322651624679565,0.8500000238418579,0.15000000596046448,,,,,,,,,
119,1778823777.7759428,6881.555311979,1.1826218366622925,1.0648529529571533,11149,341,0.3974953591823578,0.8500000238418579,0.15000000596046448,,,,,,,,,
119,1778823785.1954992,6888.974927736,,,11159,342,,,,0.43243852257728577,1.0867143869400024,0.849999189376831,0.14999987185001373,1.2021746635437012,,,,
120,1778823811.8127573,6915.59229527,1.1865531206130981,1.0787429809570312,11199,343,0.46781864762306213,0.8500000238418579,0.15000000596046448,,,,,,,,,
120,1778823839.5976834,6943.377005813,1.1501615047454834,1.0401784181594849,11249,344,0.41694048047065735,0.8500000238418579,0.15000000596046448,,,,,,,,,
120,1778823843.062554,6946.842081078,,,11252,345,,,,0.43865740299224854,1.0901477336883545,0.849999189376831,0.14999987185001373,1.2051163911819458,,,,
121,1778823873.6482694,6977.42780201,1.2527868747711182,1.1287670135498047,11299,346,0.42598757147789,0.8500000238418579,0.15000000596046448,,,,,,,,,
121,1778823900.846404,7004.625832093,,,11345,347,,,,0.4397217631340027,1.0878628492355347,0.849999189376831,0.14999987185001373,1.2022407054901123,,,,
122,1778823907.9872348,7011.766589348,1.1831680536270142,1.0758055448532104,11349,348,0.4674183130264282,0.8500000238418579,0.15000000596046448,,,,,,,,,
122,1778823935.187105,7038.966628718,1.235520601272583,1.1164600849151611,11399,349,0.44178307056427,0.8500000238418579,0.15000000596046448,,,,,,,,,
122,1778823958.675301,7062.454747617,,,11438,350,,,,0.4383779466152191,1.0876210927963257,0.849999189376831,0.14999987185001373,1.2021934986114502,,,,
123,1778823969.3121998,7073.091554226,1.226166844367981,1.1077057123184204,11449,351,0.4364261031150818,0.8500000238418579,0.15000000596046448,,,,,,,,,
123,1778823996.7929337,7100.572461658,1.1662216186523438,1.0514708757400513,11499,352,0.4012163281440735,0.8500000238418579,0.15000000596046448,,,,,,,,,
123,1778824016.1790478,7119.958472397,,,11531,353,,,,0.42538267374038696,1.0858726501464844,0.849999189376831,0.14999987185001373,1.2024298906326294,,,,
124,1778824030.9352183,7134.714583613,1.1447672843933105,1.0364218950271606,11549,354,0.422464519739151,0.8500000238418579,0.15000000596046448,,,,,,,,,
124,1778824058.2022858,7161.981779717,1.2769651412963867,1.1538231372833252,11599,355,0.4560182988643646,0.8500000238418579,0.15000000596046448,,,,,,,,,
124,1778824073.9326684,7177.712108877,,,11624,356,,,,0.4432658851146698,1.092841386795044,0.849999189376831,0.14999987185001373,1.2074722051620483,,,,
125,1778824091.903196,7195.682614767,1.1972593069076538,1.0771571397781372,11649,357,0.39657825231552124,0.8500000238418579,0.15000000596046448,,,,,,,,,
125,1778824119.3007636,7223.080230306,1.1614246368408203,1.053191065788269,11699,358,0.439867228269577,0.8500000238418579,0.15000000596046448,,,,,,,,,
125,1778824131.1142561,7234.893719561,,,11717,359,,,,0.4301648437976837,1.0788573026657104,0.849999189376831,0.14999987185001373,1.1933324337005615,,,,
126,1778824152.970384,7256.749744987,1.266363263130188,1.1391384601593018,11749,360,0.4181973338127136,0.8500000238418579,0.15000000596046448,,,,,,,,,
126,1778824180.1943562,7283.973888522,1.2151681184768677,1.0951300859451294,11799,361,0.4149142801761627,0.8500000238418579,0.15000000596046448,,,,,,,,,
126,1778824188.3406866,7292.120125463,,,11810,362,,,,0.4382528066635132,1.0835323333740234,0.849999189376831,0.14999987185001373,1.197405219078064,,,,
